depth	min	max	median	mean
1	4	729	389	380
28	325	919	660	652
59	792	1138	964	967
79	963	1363	1138	1146
99	1083	1582	1315	1321
119	1234	1773	1498	1498
139	1397	1946	1675	1674
159	1579	2098	1849	1847
179	1789	2226	2016	2021
199	2021	2392	2195	2205
219	2155	2746	2404	2415
239	2292	3068	2614	2629
259	2440	3342	2819	2839
279	2591	3615	3033	3052
299	2754	3872	3240	3261
319	2928	4131	3455	3473
339	3102	4377	3670	3686
359	3274	4629	3877	3892
379	3430	4852	4094	4101
399	3609	5100	4302	4312
419	3790	5381	4574	4576
439	4022	5671	4880	4867
459	4234	5950	5194	5157
479	4449	6241	5505	5451
499	4674	6517	5819	5742
519	4892	6769	6125	6028
539	5120	7003	6453	6322
559	5339	7213	6796	6618
579	5569	7402	7133	6894
599	5739	7617	7266	7053
619	5899	7799	7400	7202
639	6065	7984	7535	7354
659	6242	8155	7667	7503
679	6419	8321	7802	7654
699	6604	8505	7931	7804
719	6746	8664	8072	7952
739	6899	8853	8205	8096
759	7060	9006	8342	8244
779	7218	9175	8483	8394
799	7373	9320	8625	8542
819	7550	9490	8769	8693
839	7731	9643	8905	8841
859	7932	9789	9042	8989
879	8089	9975	9186	9139
899	8260	10141	9326	9288
919	8430	10286	9469	9436
939	8599	10448	9613	9586
959	8795	10610	9751	9737
979	8968	10767	9897	9886
999	9155	10904	10040	10035
1019	9321	11053	10181	10181
1039	9487	11211	10319	10329
1059	9651	11365	10460	10478
1079	9823	11537	10603	10628
1099	10011	11672	10744	10777
1119	10200	11802	10888	10925
1139	10365	11951	11023	11072
1159	10562	12105	11163	11222
1179	10745	12245	11307	11370
1199	10954	12377	11444	11518
1219	11163	12520	11577	11668
1229	11263	12590	11656	11747
