depth	min	max	median	mean
5	1856	2006	1930	1928
26	1858	2009	1932	1930
42	1860	2011	1934	1932
49	1861	2012	1935	1932
57	1861	2013	1936	1933
97	1865	2016	1940	1937
110	1867	2018	1941	1938
120	1868	2019	1942	1939
130	1869	2019	1943	1940
140	1870	2020	1944	1941
160	1872	2022	1946	1944
170	1873	2023	1947	1945
177	1874	2024	1948	1945
180	1874	2024	1948	1946
185	1874	2025	1949	1946
190	1875	2025	1949	1947
225	1878	2029	1953	1950
230	1878	2029	1954	1951
235	1879	2031	1954	1951
247	1880	2032	1955	1952
