depth	min	max	median	mean
0	6034	6511	6305	6297
5	6295	6601	6394	6404
13	6550	6791	6671	6671
25	6730	6969	6839	6842
35	6830	7114	6932	6942
45	6930	7236	7039	7056
55	7027	7384	7191	7195
65	7152	7508	7331	7332
75	7314	7619	7474	7473
85	7614	8173	7860	7870
90	7883	8339	8152	8142
100	8054	8723	8344	8352
110	8195	8995	8537	8552
115	8260	9134	8640	8654
120	8335	9252	8740	8753
125	8405	9410	8843	8860
130	8493	9542	8945	8962
140	8655	9802	9151	9170
145	8723	9935	9249	9273
150	8801	10062	9350	9371
155	8877	10184	9451	9473
160	8963	10311	9560	9577
165	9047	10418	9656	9677
