depth	min	max	median	mean
1	-74	32	-53	-44
4	-66	62	-30	-22
8	-53	111	1	8
12	-37	157	31	38
16	-22	201	62	70
20	-2	230	92	99
24	23	263	123	129
28	43	300	154	159
32	65	328	186	189
36	88	360	217	219
40	116	386	246	248
44	146	417	275	278
48	175	447	304	307
52	204	483	332	336
56	227	517	361	365
62	280	554	405	409
64	302	567	419	424
68	337	588	446	454
72	375	607	474	482
76	415	633	499	512
80	479	657	522	544
84	505	812	575	602
88	518	998	637	669
92	529	1147	703	736
96	540	1299	763	807
100	555	1426	828	875
104	569	1566	896	944
108	580	1667	962	1013
112	593	1772	1026	1083
116	606	1912	1091	1154
119	620	1995	1142	1207
122	642	2090	1209	1273
124	668	2155	1271	1335
126	684	2239	1326	1396
128	1222	2283	1650	1696
130	1536	2351	2009	1996
132	1890	2496	2243	2229
134	2188	2640	2395	2395
