depth	min	max	median	mean
4	-73	204	-15	5
12	-42	259	49	64
20	-5	320	110	124
30	45	404	185	195
50	166	567	336	344
69	285	715	474	483
90	435	876	628	639
108	558	1005	753	770
116	615	1064	806	828
132	708	1207	884	917
148	790	1357	960	1005
164	862	1485	1035	1092
172	901	1551	1072	1135
180	943	1616	1110	1179
188	982	1680	1146	1223
196	1020	1750	1182	1267
204	1061	1814	1218	1310
212	1106	1882	1250	1354
220	1149	1956	1309	1413
228	1200	2031	1380	1480
236	1247	2103	1452	1547
244	1296	2191	1523	1615
250	1336	2255	1575	1666
258	1390	2332	1650	1733
266	1446	2402	1722	1800
276	1507	2497	1807	1884
284	1566	2574	1878	1950
292	1618	2649	1946	2018
300	1673	2721	2018	2085
316	1829	2902	2201	2259
330	1992	3064	2412	2454
338	2091	3154	2532	2567
346	2208	3251	2652	2682
362	2436	3460	2885	2906
366	2495	3509	2946	2962
374	2603	3601	3060	3074
390	2840	3792	3291	3298
398	2964	3879	3404	3409
406	3093	3967	3515	3520
414	3208	4062	3629	3630
422	3347	4143	3740	3741
438	3620	4333	3963	3967
454	3903	4516	4190	4193
470	4161	4687	4368	4377
