depth	min	max	median	mean
0	-72	217	-2	16
5	-39	387	110	128
10	18	510	231	240
15	96	585	335	338
20	168	672	436	434
25	259	771	539	530
30	382	850	652	640
35	507	914	760	749
40	755	966	855	863
45	814	1144	945	953
50	862	1241	1030	1036
55	923	1367	1120	1127
60	992	1457	1205	1211
65	1071	1546	1294	1297
70	1140	1629	1383	1382
75	1238	1716	1473	1477
80	1318	1798	1571	1567
85	1442	1871	1664	1658
90	1566	1943	1752	1753
95	1728	2017	1829	1841
100	1823	2384	2033	2051
105	1973	2673	2297	2303
110	2124	2811	2493	2486
115	2470	2986	2736	2731
120	2969	4377	3561	3599
125	4513	4828	4675	4678
130	4650	5154	4873	4880
132.5	4772	5241	4976	4986
135	4829	5372	5063	5092
137.5	4901	5404	5107	5143
140	4945	5462	5167	5193
142.5	4999	5494	5205	5234
145	5031	5540	5247	5274
147.5	5090	5574	5294	5316
150	5130	5627	5351	5358
152.5	5209	5677	5408	5409
155	5251	5746	5459	5460
160	5503	6151	5689	5726
165	5838	8657	7349	7305
170	6248	8923	7927	7803
175	6795	9081	8287	8184
180	7364	9234	8715	8600
185	8506	9364	9088	9047
190	9228	10369	9603	9656
195	9698	12452	10796	10886
200	10313	13900	12212	12145
205	11497	14825	13650	13502
211	14378	15358	15008	14942
215	14573	16379	15329	15380
220	14922	16948	15855	15889
240	17474	18206	17970	17941
245	17749	19515	18378	18446
