depth	min	max	median	mean
0	-74	85	-42	-30
5	-57	162	17	26
11	-17	250	89	95
15	6	297	135	140
21	60	372	204	207
25	92	411	250	251
29	136	458	298	297
35	194	522	363	362
41	265	572	428	427
45	318	606	473	469
51	407	655	538	537
55	470	691	582	580
61	581	799	667	672
65	612	1045	742	764
71	697	1231	882	906
75	748	1356	984	1003
81	848	1527	1128	1141
85	913	1639	1222	1234
91	1025	1791	1367	1375
95	1092	1889	1462	1469
101	1228	2038	1603	1610
105	1304	2147	1698	1703
115	1530	2356	1953	1946
121	1664	2489	2093	2088
125	1745	2571	2185	2180
131	1910	2677	2333	2320
135	2011	2756	2424	2412
145	2293	2934	2657	2646
151	2513	3029	2799	2791
155	2638	3099	2886	2883
161	2868	3212	3021	3028
165	2922	3384	3112	3123
170	3021	3537	3229	3243
175	3139	3716	3344	3361
181	3320	3987	3552	3581
185	3413	4496	3781	3828
190	3568	4928	4080	4126
195	3744	5300	4402	4431
201	4013	5710	4782	4800
205	4184	5995	5042	5053
215	4696	6655	5661	5660
221	5034	6969	6026	6025
225	5249	7207	6281	6261
231	5539	7407	6558	6535
235	5748	7564	6735	6718
241	6077	7773	7007	6992
245	6235	7937	7199	7172
251	6620	8144	7468	7444
255	6824	8308	7655	7626
265	7459	8629	8115	8089
275	8279	8937	8506	8531
