depth	min	max	median	mean
1.5	-37	583	261	261
5.5	6	627	303	303
10.5	49	663	353	351
11.5	59	669	363	361
12.5	73	679	373	371
14.5	94	694	392	391
15.5	103	704	403	401
17.5	128	721	423	421
19.5	145	735	444	442
21.5	164	752	463	463
23.5	193	769	484	483
26.5	224	794	515	513
29.5	251	815	545	542
31.5	271	834	563	562
35.5	316	871	605	601
37.5	339	887	625	621
40.5	372	907	658	651
46.5	444	952	718	712
51.5	492	996	767	760
55.5	541	1027	806	800
60.5	606	1063	854	850
63.5	646	1083	884	880
70.5	729	1134	953	948
74.5	792	1158	992	987
81.5	879	1220	1061	1058
91.5	990	1303	1150	1150
95.5	1028	1340	1186	1185
100.5	1069	1392	1226	1228
105.5	1115	1447	1267	1271
110.5	1158	1492	1310	1314
120.5	1254	1587	1397	1404
131.5	1365	1749	1550	1552
135.5	1410	1799	1610	1607
