depth	min	max	median	mean
50	-43	737	294	306
80	239	995	590	597
100	431	1180	789	793
120	634	1345	993	991
140	850	1519	1190	1187
160	1063	1684	1384	1383
185	1351	1882	1630	1627
200	1539	2003	1779	1776
215	1735	2114	1926	1926
230	1868	2282	2071	2073
245	1998	2450	2215	2218
260	2133	2587	2363	2364
280	2318	2775	2561	2555
300	2516	2998	2761	2751
320	2669	3253	2952	2954
340	2829	3515	3158	3160
360	3008	3765	3358	3364
380	3171	4014	3558	3568
390	3265	4132	3659	3670
400	3346	4252	3765	3775
410	3436	4377	3861	3876
420	3516	4487	3966	3976
440	3696	4715	4170	4181
460	3876	4960	4373	4385
504	4267	5451	4817	4833
520	4401	5635	4981	4994
