
          966	      7.54096	      34.9641	      5.44751	      9.99375	        0.629	      18.3609	       18.745	      19.2704	      10.0295	      11.7522	      9.56719	      16.6364	      10.6302	      11.3998	      11.5946	      3.04388	      1.07907	      12.0953	      3.80182	      5.44084	      12.0202	      14.8909	       16.825	       8.0126	       9.2645	      14.7437	      2.08709	      1.53988	      12.9104	      10.0274	      8.20252	      3.90791	      21.3472	      20.1769	      2.09292	      24.9462	      15.6517	      70.9344	      8.13912	      15.2858	      11.3774	      3.05151	      8.21862	      9.08339	      11.8779	      12.6181	      3.19739	       15.635	        4.764	      1.95947	      2.51492	      8.09324	      9.50785	      6.35834	      10.0282	        6.719	      4.79398	      13.0191	      2.07831	      3.87413	      24.7474	      1.37647	      3.73419	      9.56657	      5.30941	      4.77025	      11.0396	      0.20101	      6.13716	      7.83352	      24.1681	      3.63003	      21.7184	      16.8837	      5.01539	       17.337	      3.74374	      13.0994	      18.7064	      8.67781	       10.981	      9.42463	      21.8471	      8.72139	      1.65462	      5.30993	       7.4782	      5.09746	     0.424987	       9.9659	       4.6225	      5.16132	      19.5651	      20.7931	      10.5042	      6.72742	      10.4652	        24.09	      25.1765	      2.74885	      6.90397	       11.268	       58.349	      12.6648	      1.75622	      23.8794	     0.549773	 196.585035
      919.377	      1.55458	      16.3241	      5.92207	      29.2162	      3.74645	      18.2958	      4.85603	      8.00173	      5.86423	      2.45486	      6.45462	      3.42127	       4.8196	      9.40679	      12.3246	      1.21151	      1.73465	      10.7267	      9.32095	      4.70395	      3.51751	      9.62004	      5.49349	       8.0126	      4.28027	      10.6962	      4.14668	       6.6939	      1.79244	      8.98379	      10.8411	      12.4432	      2.51513	      9.26531	      5.11944	      12.3537	      30.0876	      21.8241	      1.89033	      8.58446	      8.04084	      13.3658	       15.462	      27.1105	      14.6344	      4.50176	      9.19954	       15.027	      3.58437	      6.10823	       18.833	      6.28614	      24.3533	      1.16184	      25.2096	      7.05094	      19.5094	      32.9071	      22.9386	      16.7582	      16.4608	      4.36925	      2.04199	      8.79274	       24.317	       2.2904	      10.9765	      17.4529	      38.6066	      5.92054	       34.088	      20.7256	      27.0429	      25.0872	     0.771304	       10.937	       10.754	      19.7327	      20.4783	      5.53434	      6.17633	      10.6963	      12.1178	      10.6731	      2.40476	      38.8626	      5.62669	      15.9918	      4.79971	      15.6616	      8.09939	      9.98069	      10.7627	      21.4822	       13.987	      3.00637	      5.58773	      9.93058	      15.5595	      11.5421	      1.51826	      4.19944	        43.16	      6.04222	      2.88212	     0.366103	    0.0465733	       174.647
       218.89	      25.3764	      14.5379	     0.794532	      2.40693	    0.0444276	       13.064	      4.92873	     0.848045	      1.82254	      5.25238	      12.7024	      5.38639	      6.15288	      1.84899	      4.55883	      13.1438	      2.80464	      13.5795	      26.8203	      2.71102	       6.0638	      9.84302	     0.864553	      1.33749	      25.4772	      6.44556	      5.03554	      5.32248	      9.07954	      3.67889	      13.3144	      6.86608	     0.460987	    0.0944519	      1.38461	      8.30172	      4.05054	      12.6087	      1.33786	      8.13853	      4.10711	       12.185	       1.0688	      13.0009	      6.18338	       4.4735	      10.7731	     0.486714	      2.95763	      8.20717	      23.4075	      12.2711	      5.94759	      3.62248	      31.0458	      11.7701	      27.6246	      25.0027	      18.8856	      4.29053	      7.43584	      13.8207	     0.870587	      17.8909	      52.2308	      10.2374	        28.16	       37.349	      59.1908	      13.7872	      25.2346	      8.03976	      27.1817	      4.54528	      4.93047	      15.1716	      11.0367	      15.2056	      21.8488	      9.94329	      11.9919	      31.4181	      9.05691	      70.1134	      1.61394	      3.83767	       13.194	      62.4391	      3.98747	      19.1205	        6.163	      8.01035	      3.62838	      11.7288	      15.2276	      4.67269	      13.5997	      17.8083	      20.4845	      8.97791	      17.0153	      3.13512	      2.86544	         5.48	      8.47937	      14.7477	     0.205832	       162.263
       110.39	      3.06003	        9.749	      4.41462	      11.9325	     0.477811	      1.13278	      10.9804	      20.0134	      1.62707	       2.8745	    0.0798771	      8.13428	      2.79841	      7.29489	      3.47512	      3.01089	      2.80464	      12.6369	      19.3981	       9.4412	      4.52416	      12.7884	      1.29731	      1.07195	      7.93639	       14.597	      4.17208	      22.1223	      4.91493	      18.5951	      21.1176	      11.7657	     0.922706	      5.91715	     0.796008	      5.45098	      4.03763	       3.7054	      1.67402	      9.87114	      6.99175	      4.06875	      3.74883	      14.1466	      1.35854	      5.38814	      17.4086	      3.33528	      5.30983	      11.5695	      45.1824	      9.75492	      1.75892	      9.73152	      31.9589	      2.50624	      9.12237	      10.7935	       27.395	      3.05735	        26.25	      11.1256	     0.597287	      28.6778	      18.3082	      1.03448	      18.3016	      10.6576	      95.9545	      17.7338	      32.1536	      1.55885	       10.245	      4.90708	      9.86337	      31.9137	     0.839054	      29.3153	      4.48183	      10.1586	      19.8948	      28.8477	      4.08781	      16.2764	      1.64566	      2.60773	      9.68624	      8.25235	     0.964934	      28.7992	      6.37677	      10.3344	      3.83897	      20.1662	      14.8774	      4.29953	      7.98918	       3.6407	       16.342	      6.84116	      12.4841	      16.6947	      2.86544	      9.84665	      10.7781	      6.92808	   0.00417404	       143.627
       179.79	       8.5735	      4.53905	      6.02554	      9.24593	     0.521013	      4.65448	     0.762843	      4.58014	      6.72217	      3.14597	      2.93163	      5.02015	      3.69976	       10.502	      1.58024	      2.06494	      3.74885	      1.22396	      12.0674	      4.40508	      5.65037	      13.8687	      3.32056	      5.28754	       8.9841	      26.9111	      3.00446	      12.4319	      1.70281	      6.89078	      26.6306	      7.52992	      1.76899	      3.85134	      2.05358	      6.84864	       4.1245	      6.71804	      0.43657	      14.5587	      2.36116	      36.1003	      7.08264	      18.9558	       7.7368	      0.30752	      19.0383	      3.82906	       6.3294	      15.7859	      22.8435	      5.96336	      3.14533	      4.52234	      28.8196	      4.88212	       1.2041	      5.73636	      15.4187	      16.4734	      27.4013	      9.10235	      46.1025	       36.414	      12.0147	      11.8546	      16.8031	      4.60101	      87.4054	      16.3734	      37.6045	      23.2601	      12.4771	        10.86	      25.0503	      7.72506	      4.77683	      26.5803	      20.6452	      12.3928	      20.2238	      23.3658	       12.047	      33.4469	      6.74362	       7.9452	      14.7647	      1.26313	      36.2241	       25.426	      14.5341	      1.48766	      7.69401	      46.4155	      20.5036	       5.7416	       12.765	      6.79755	    0.0711353	     0.943957	      2.08336	      11.5838	     0.809199	      17.5729	      18.1977	      4.24805	   0.00417404	       148.315
       100.75	      12.2759	      6.76212	      5.42005	      9.58426	      5.42422	      4.12639	      11.7539	      2.03931	        1.813	      6.35404	      5.19297	     0.985127	      8.74836	      17.0465	      2.03915	      1.66262	      9.80233	      2.83192	      11.3125	      9.40111	      10.8039	      12.8277	      3.32056	     0.913445	      1.58839	      9.95846	      1.72801	       5.3222	      2.22949	      5.95457	      29.0583	      2.04428	      2.89732	      1.46571	      2.41116	     0.139236	      2.18141	       12.105	      19.0778	      1.86934	      22.6281	      11.7707	      9.56693	      7.51263	      7.45807	      5.00859	      3.93102	      3.82906	      35.8607	      29.6679	      18.1782	     0.270446	      20.5048	      11.3386	      5.42325	      5.25852	       3.7713	      6.66473	      7.84168	      7.34105	      6.99949	      2.68321	      1.23011	      23.1805	      18.0391	       13.401	      12.7719	      7.22041	       16.366	       2.7376	      24.5781	      46.9961	      11.6685	      5.81702	      17.5828	      9.04674	      2.64211	       21.098	        32.18	      3.53684	        34.04	       27.363	      18.8705	      7.53083	      5.17284	      2.35968	      4.57187	      1.26313	      11.6573	       16.924	      14.7545	       30.676	      15.8678	      5.28722	      13.2491	      7.75665	      10.3484	      24.9828	      5.75953	       6.4245	      4.07415	      12.6677	      6.32969	      32.4881	      17.4726	       12.508	  0.000895828	       138.271
      -20.143	      5.39949	     0.618797	      11.9333	      8.11422	      7.14824	      23.7642	       6.6483	      1.39731	      1.78414	     0.703931	      5.16986	      7.82514	      5.45932	      2.67578	      18.0984	       3.0359	      4.54181	      14.2712	      4.07539	      13.9055	      17.3246	      0.76263	      7.47954	      24.5644	      16.1628	      4.19491	      2.66442	      2.61055	      11.2992	      1.98815	      18.2061	      3.92961	      3.79628	      3.52879	       6.9352	     0.935075	      3.66799	      6.42287	      15.8417	      3.52725	      24.9891	      7.27084	      2.45228	      6.95609	      11.6454	      10.8499	      24.8131	      4.41465	     0.666142	      7.49343	      13.1225	      7.63052	      4.82711	      3.07952	      7.97575	      3.24848	      15.4878	      8.88611	      6.52859	      28.0734	      19.7096	      32.4568	      4.27033	      23.1073	      15.1069	      12.6042	       10.388	      1.98852	      15.8408	      14.8633	       20.025	      29.2141	      2.54917	       6.8696	      8.17466	       3.5668	      20.8966	      20.1362	      8.42093	      4.08664	      11.2043	      12.4838	      7.07963	        6.204	      1.55468	      24.7709	      5.68743	      12.2416	      3.86247	      1.91963	      7.95715	      28.8952	      3.84743	      7.07622	      6.38053	      11.7005	      12.9041	      12.0746	      9.06336	      2.56787	      8.14298	      12.5591	      28.2275	       19.885	      11.6572	       24.181	  0.000994015	       126.906
      42.4956	      9.17094	      3.67225	      6.64239	      8.33928	      1.96286	      9.71985	     0.928155	       9.8981	      9.62373	      2.78396	      4.18088	      7.73898	      10.9638	      1.66944	      2.23046	      5.79976	      3.18879	      9.90093	      4.45492	      4.77951	      9.93012	      8.22637	      2.20839	      19.6526	      19.9123	       6.2217	      4.01439	      13.5498	      5.87996	      4.12516	      15.7052	     0.632632	      3.99791	      3.58437	       13.713	       3.9871	       12.006	      6.69985	      4.82183	      2.21011	      5.91495	      10.1632	      12.3845	      6.38241	       6.9041	      25.6834	      7.87543	      1.63437	      15.2824	      10.0597	      11.9533	      25.3192	      16.0214	      5.70009	      8.67904	      12.6402	      14.1295	      8.91432	      14.5127	       15.857	      3.09151	      11.2283	      8.07074	      23.9281	      2.41708	      41.7689	      4.49434	      10.6723	     0.507934	      4.30069	      19.6144	      1.04993	      19.7512	      1.44583	      1.80265	      4.33591	      6.47519	      20.1692	       16.844	      37.2663	       3.0215	      3.06836	      15.8174	      2.51279	     0.787482	      10.6978	      3.66493	      15.1406	      1.94873	      1.32022	      2.36093	      13.6843	      20.8084	      8.80214	      5.52117	      14.0324	      13.8805	      14.0147	      9.61864	      8.20504	      16.6592	      8.40286	      2.72235	      8.44578	      14.9834	      27.2934	    0.0251773	       123.501
     -1.45808	      7.63464	      2.05275	      7.34416	      7.08374	      4.29899	       2.4061	      2.69193	      5.19615	      6.65846	     0.157448	      6.21756	      16.7637	      4.20046	      2.27298	      7.51012	      15.3494	      3.10316	      30.3607	       9.5179	     0.803796	      8.45364	      7.19238	     0.454711	      12.8909	      4.96042	      8.14723	      10.1778	      13.6824	      13.9058	      4.48194	        6.685	      10.8332	      6.26343	      6.85534	      5.41112	      8.80383	      8.21181	     0.708211	      1.09526	      2.76444	      5.40567	      9.49686	      11.7617	      6.30906	      33.5291	      2.43387	      5.85685	        7.001	      6.68523	      6.84555	      4.53676	      6.06931	      12.6045	      20.0496	       15.734	      4.43812	      21.5119	      7.40534	       13.229	      1.79763	      17.6416	      3.42833	      12.6135	      13.1857	      10.8152	      13.9659	      2.88629	        11.45	      15.4924	      16.7637	      8.25229	      16.6843	      14.9437	      5.16844	      10.8989	      9.05099	      16.1777	      12.6806	      4.53449	      19.7129	      2.50504	        4.703	      1.10764	      3.23345	      7.15829	      14.5943	      6.30418	      12.4376	     0.965808	      1.15519	      11.3543	      27.9552	      4.00459	      5.66436	       5.8432	       5.0304	      5.52564	      20.6935	      1.71531	      21.6638	      9.99227	      8.11494	      30.1772	      11.1379	      16.1522	      2.76199	    0.0102192	        116.68
       36.473	       6.9364	      5.14891	         9.57	      1.89277	      10.5856	      3.52227	      3.76708	      1.99518	      6.91128	      2.89424	      6.62514	      2.72182	      20.7114	      2.10995	       1.8279	      3.02811	      3.01706	       12.256	      15.0033	      6.66128	      6.80609	      12.3112	      3.49336	      12.1655	      4.67263	      12.5822	      9.80135	      13.2059	      9.19414	      3.39753	      8.66645	       6.6341	      1.48038	     0.382932	      5.11758	      4.17879	      36.2853	      7.61899	      5.16672	      9.49971	      3.66168	      12.1251	      6.22199	      9.35939	       16.865	      9.05035	      7.98528	      4.00024	       13.109	      5.91416	      8.77575	      16.3272	      13.5438	      7.45107	      11.7816	     0.881377	      4.84803	      6.29252	      4.68475	      6.83862	      15.9151	      12.8207	      11.8949	      4.40911	      6.79978	      13.7052	      5.84867	      5.07943	      8.03826	      7.97259	      3.17467	        1.997	      13.3814	      5.99701	      15.6462	      30.7622	      13.0694	       11.401	      7.42404	      25.7648	      4.11163	       0.8329	      1.69615	      20.5969	      4.13612	      11.9374	       3.4242	      2.65969	      7.02123	      8.86411	      28.3847	      19.4707	      4.82159	      8.51372	      4.42886	      6.28673	      6.63807	      8.98647	      5.58238	      6.68901	      1.62249	      7.32368	      10.7639	      2.95253	      6.22402	      1.22123	    0.0242719	       107.326
