,"Method [undefined]","Depth (cm) [undefined]","Material dated [undefined]","14C age (yr BP) [undefined]","error [undefined]","basis [undefined]","enriched [undefined]","labnumber [undefined]","deltac13 [undefined]","notes [undefined]"
,14C,230.0,shells undiff.,5605.0,60.0,,,Pa 2029,,
