depth	min	max	median	mean
2	-71	285	12	37
4	-48	315	77	91
6	-36	373	135	145
8	5	435	192	199
10	50	470	251	253
12	76	520	310	307
14	152	542	369	362
16	195	572	429	417
18	320	609	495	487
20	465	642	585	573
22	517	823	653	659
24	777	1235	1058	1046
26	930	1727	1462	1434
28	1296	2015	1764	1741
30	1817	2103	1968	1970
32	1933	2572	2177	2198
34	2019	2648	2278	2294
36	2061	2758	2378	2389
38	2140	2874	2478	2488
40	2219	2945	2598	2588
42	2272	3051	2705	2689
44	2457	3091	2803	2791
46	2554	3149	2907	2893
48	2747	3233	3015	3007
50	2970	3316	3131	3134
