depth	min	max	median	mean
2	-72	221	-4	18
5	-54	255	41	57
7.5	-40	299	72	88
10	-20	339	106	119
15	20	421	171	182
20	68	488	238	247
28.5	150	600	350	355
34	206	672	423	426
45	327	803	558	559
55	453	918	683	684
65	584	1030	808	809
75	725	1135	931	932
85	880	1234	1052	1055
90	966	1284	1121	1124
95	1029	1412	1214	1215
100	1102	1580	1314	1320
105	1177	1728	1416	1426
115	1352	1976	1637	1642
125	1537	2185	1858	1856
135	1737	2389	2075	2073
145	1963	2567	2291	2286
155	2231	2714	2502	2493
160	2373	2819	2626	2610
165	2492	3037	2764	2760
170	2612	3298	2916	2928
175	2730	3528	3082	3092
185	2976	3924	3427	3428
195	3269	4252	3776	3774
205	3598	4581	4121	4113
215	3954	4851	4460	4446
225	4468	5109	4796	4795
230	4716	5247	4946	4966
235	4880	5434	5111	5128
245	5096	5809	5420	5428
255	5359	6119	5735	5737
265	5665	6361	6043	6035
275	6078	6570	6344	6341
280	6314	6700	6498	6502
285	6443	6972	6674	6682
295	6678	7534	7028	7050
305	6936	7949	7400	7412
315	7246	8337	7780	7782
320	7414	8495	7967	7966
325	7588	8668	8163	8152
330	7772	8822	8352	8336
335	7968	8959	8533	8516
340	8178	9087	8733	8699
345	8397	9200	8926	8885
350	8581	9326	9082	9043
355	8674	9480	9198	9163
360	8741	9634	9294	9266
365	8844	9792	9389	9369
368	8890	9882	9447	9430
370	8910	9931	9482	9471
372	8939	9998	9519	9511
373.5	8975	10038	9552	9542
375	9001	10078	9583	9574
377	9037	10149	9622	9616
