"depth","min","max","median","mean"
80,-73,80,-48,-37
81,-66,94,-31,-21
82,-61,110,-14,-6
83,-59,136,0,9
84,-56,175,13,24
85,-54,211,26,39
86,-41,225,42,55
87,-35,243,61,70
88,-29,260,78,86
89,-25,282,93,102
90,-21,310,108,118
91,-3,315,125,133
92,9,331,141,149
93,19,344,158,164
94,26,362,174,180
95,34,388,191,195
96,56,397,208,212
97,73,406,225,228
98,85,415,244,245
99,94,430,263,261
100,102,449,279,278
101,123,456,294,292
102,138,466,309,307
103,152,477,325,321
104,161,491,340,336
105,170,505,355,350
106,193,513,368,364
107,214,523,381,378
108,228,531,396,392
109,240,542,411,406
110,252,557,427,420
111,279,562,441,435
112,298,568,455,450
113,317,576,470,464
114,332,585,486,479
115,346,600,501,493
116,382,605,513,508
117,417,610,526,523
118,449,614,539,538
119,479,622,553,553
120,496,634,568,568
121,522,640,580,580
122,537,655,591,592
123,546,679,601,604
124,552,711,611,616
125,557,748,621,628
126,594,884,646,671
127,611,1085,673,714
128,621,1278,703,757
129,631,1476,734,800
130,637,1672,763,843
131,1093,1860,1210,1263
132,1512,2066,1663,1684
133,1908,2284,2115,2105
