depth	min	max	median	mean
27	211	604	400	401
53	566	1093	787	795
54	579	1116	805	814
69	786	1445	1081	1090
75	879	1585	1196	1204
86	1064	1795	1411	1415
98	1267	2005	1640	1640
119	1670	2356	2034	2029
127	1852	2483	2184	2179
139	2109	2658	2411	2402
145	2245	2739	2518	2512
170	2745	3390	3036	3044
183	3010	3674	3332	3332
195	3240	3938	3596	3594
201	3371	4052	3726	3723
220	3917	4383	4135	4140
230	4116	4762	4391	4405
245	4412	5264	4806	4816
255	4667	5567	5087	5094
270	5037	5969	5510	5502
281	5345	6210	5819	5809
294	5788	6486	6178	6166
301	6072	6633	6367	6362
314	6467	7121	6744	6757
326	6743	7669	7145	7158
339	7054	8206	7567	7583
347	7285	8503	7843	7849
355	7480	8782	8117	8119
364	7765	9046	8423	8421
369	7940	9201	8585	8583
380	8275	9533	8958	8943
389	8585	9766	9264	9242
397	8858	9957	9523	9495
406	9161	10142	9811	9771
414	9323	10314	9967	9931
420	9426	10422	10061	10029
426	9557	10522	10156	10127
432	9693	10628	10253	10228
439	9810	10745	10367	10345
445	9945	10845	10461	10443
452	10100	10939	10576	10559
458	10208	11034	10672	10656
465	10339	11138	10785	10770
471	10467	11225	10880	10869
477	10586	11301	10976	10966
484	10704	11401	11088	11078
490	10838	11482	11184	11176
497	10994	11566	11293	11289
504	11158	11661	11402	11402
510	11267	11753	11491	11498
515	11321	11841	11568	11571
521	11403	11943	11658	11663
527	11481	12051	11746	11754
534	11562	12178	11852	11860
540	11635	12286	11946	11950
544	11694	12342	12005	12010
551	11788	12451	12107	12114
558	11888	12572	12213	12220
565	11984	12685	12318	12323
573	12116	12796	12438	12443
581	12228	12906	12562	12564
590	12378	13041	12696	12698
598	12511	13147	12811	12815
606	12644	13274	12927	12935
614	12793	13381	13041	13055
623	12981	13525	13178	13200
631	13117	13736	13362	13381
639	13252	13960	13565	13578
654	13557	14344	13938	13941
664	13796	14574	14180	14182
677	14133	14846	14501	14498
689	14336	15111	14723	14723
705	14586	15430	15002	15005
714	14733	15629	15152	15162
730	14979	15924	15437	15441
740	15123	16106	15615	15619
748	15290	16245	15762	15765
756	15426	16402	15903	15906
762	15530	16512	16007	16012
770	15661	16659	16148	16152
779	15839	16803	16310	16313
787	15992	16942	16454	16457
795	16160	17085	16595	16600
804	16347	17230	16749	16757
812	16505	17367	16889	16900
820	16662	17504	17030	17042
829	16868	17646	17181	17202
837	17032	17796	17327	17350
845	17151	18021	17485	17513
853	17272	18220	17647	17674
862	17399	18457	17834	17857
872	17555	18725	18033	18059
887	17797	19068	18334	18361
911	18178	19663	18821	18845
936	18603	20266	19332	19354
