depth	min	max	median	mean
7.5	-37	260	127	122
17	11	299	175	170
30	88	354	241	235
38	134	388	281	275
46	176	420	321	315
56	230	458	371	366
64	281	489	411	407
70	321	519	446	442
75	357	553	476	472
80	406	587	504	503
88	476	638	551	552
92	515	662	571	576
96	532	680	589	595
102	548	712	616	622
106	560	733	634	639
110	575	752	651	656
114	588	773	670	673
118	599	795	687	691
122	612	816	706	708
138	669	886	778	776
145	690	919	811	806
154	718	960	854	847
162	746	1022	892	886
171	784	1084	936	932
178	812	1129	969	967
