"age_Radiocarbon_years_BP","ageolder_BP","ageyounger_BP","depth","Apiaceae","Pinus","Typha cf. T. domingensis","Asteroideae","Onagraceae","Aerva","Indeterminable","Amaranthaceae undiff.","Azolla nilotica","Poaceae","Cyperaceae","Caryophyllaceae","Unknown (monolete, psilate)","Persicaria maculosa-type","Pinaceae undiff.","Ericaceae","Riccia","Podocarpus","Typha cf. T. elephantina"
3605,NA,NA,550,1,1,1,2,2,2,2,4,5,21,154,NA,NA,NA,NA,NA,NA,NA,NA
3677,NA,NA,565,NA,NA,NA,NA,NA,NA,NA,2,NA,3,100,1,1,NA,NA,NA,NA,NA,NA
3750,NA,NA,580,NA,NA,NA,NA,NA,NA,1,1,NA,6,91,1,NA,4,NA,NA,NA,NA,NA
3944,NA,NA,620,NA,NA,NA,NA,NA,NA,7,5,NA,9,540,NA,NA,7,1,1,1,2,4
