Sample name,Aizoon canarienses,Androcymbium,Artemisia,Chenopodiaceae/Amaranthaceae,Combretaceae,Cruciferae,Cyperaceae,Erica arborea,Erodium,Ephedra,Euphorbia,Galium,Gramineae,Haloragaceae,Heliotropium,Launaea taraxa,Papilionoideae,Pentzia monodiana,Rhus,Silene,Tribulus,Tubuliflorae,Typha,Urticaceae,Zygophyllum,Pteris dentata,Pteris vittata,cf. Cheilanthes,Actinopteris radiata,Anogramma leptophylla,Ophioglossum,Riccia,Anthocerotales,Hepatiques,Monoletes,Indetermines
5,0,0,198,0,0,0,0,0,0,8,6,0,10,0,0,0,2,13,0,0,0,9,0,0,59,0,0,0,0,0,5,1,1,0,2,0
