"age_NA","ageolder_BP","ageyounger_BP","depth","Charcoal","Pediastrum","Abies","Thalictrum","Ostrya-type","Ranunculus-type","Cirsium-type","Cistus","Phillyrea-type","Acanthus","Dryopteris filix-mas-type","Anthoceros laevis-type","Tilia","Poaceae (Cerealia-type)","Rhamnus-type","Pteridium","Triletes","Corylus","Quercus sp.","Indeterminable","Varia","Pinus","Persicaria maculosa-type","Cladium-type","Quercus pubescens/Q. cerris-type","Cyperaceae","Spirogyra","Alnus","Poaceae","Botryococcus"
NA,NA,NA,907.5,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,5,5,5,6,7,8,10,15,19,19,28,52,117
