10Be/9Be Age (Ma) [undefined],error [undefined],Sample name [undefined],Celosia trigyna*,Asteraceae echinate*,cf. Atriplex,Combretum* molle,Cyperaceae,Acalypha,Alchornea,Tetrorchidium,Fabaceae,Hymenocardia,Acacia* Group I,Albizia*,Mimosa pigra*,Prosopis africana,Myrica,cf. Embelia*,Maesa lanceolata*,Rapanea melanophloeos*,Syzygium* guineense,Olea capensis,Poaceae,Potamogeton thunbergii,"Monolete spore, psilate","Polypodiaceae, monolete",Pteridium* aquilinum,"Trilete spore, foveolate",Rhamnaceae undiff.,Psychotria*,Stemodia* serrata,Triumphetta*,Typha,Celtis,Zygophyllum*,Unidentified,Unidentifiable
4.24,0.09,BOL 25,5,7,8,9,125,2,21,1,1,2,3,1,1,3,1,2,1,1,1,28,549,1,1,1,1,1,3,1,3,1,1,1,7,9,39
