Depth,Sample name,"Pollen sum (from Grandi, Lippi & Mercuri 1998)",Trees,shrubs,herbs,Acacia,Rhus,Anacardiaceae undiff.,Acanthaceae,Araliaceae,Artemisia,Cheno-Amaranthaceae,Asclepiadaceae,Celtis,Calligonum,Capparis,Maerua,Capparaceae undiff.,Ficus,Ephedra,Cistaceae,Cassia,Caesalpiniaceae undiff.,Fabaceae undiff.,Moltkiopsis,Rhamnaceae,Salvadora persica,Tamarix,Vitaceae,Zilla cf.,Brassicaceae undiff.,Fagonia,Ziziphus,Myrtus,Cupressus type,Pinus,Quercus deciduous,Quercus ilex,Olea,Pistacia,Fraxinus,Ulmus,Populus,Other woody plants,Ricinus ,Euphorbiaceae undiff.,Paronychia,Caryophyllaceae undiff.,Pulicaria,Cichorieae undiff. ,Asteraceae undiff.,Echium,Trichodesma,Boraginaceae undiff.,Cucurbitaceae,Cyperaceae,Poaceae undiff.,Panicum type,> 40 micron,Hypericum,Lamiaceae,Liliaceae,Lotus,Plantago,Rumex,Zygophyllum,Tribulus,Umbelliferae,Urticaceae,Typha,Potamogeton,Lemna,Juncus,Other herb plants,Concentration (p/g)
TH125,TH125,340,10,37,289,0,0,0,0,0,14,2,0,0,0,1,0,0,1,1,2,0,0,9,17,0,0,7,0,0,3,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,3,0,53,6,25,66,1,0,0,24,36,22,0,1,0,0,3,0,0,0,0,0,1,14,0,0,0,26,98965
