"age_Radiocarbon_years_BP","ageolder_BP","ageyounger_BP","depth","Caryophyllaceae","Cichorioideae","Ephedra","Onagraceae","Acacia","Myriophyllum spicatum-type","Tamarix","Thymelaeaceae","Mimusops","Ocimum","Unknown (monolete) undiff.","Riccia","Nymphaea","Olea","Peristrophe cf. P. bicalyculata","Monocotyledoneae (monocolpate)","Pteris","Anthocerotales (type 1)","Unknown (monolete, psilate)","Typha cf. T. domingensis","Potamogetonaceae","Anthocerotales (type 3)","Unknown (trilete) undiff.","Anthocerotales (type 2)","Unknown (trilete, psilate)","Azolla nilotica","Asteroideae","Unknown","Podocarpus","Indeterminable","Cyperaceae","Amaranthaceae","Poaceae","Persicaria maculosa-type","Abutilon","Apiaceae","Pinus","Typha cf. T. elephantina","Betula","Rumex","Ulmus","Quercus (evergreen)","Combretaceae"
1398,NA,NA,130,1,1,1,1,1,1,1,1,1,1,1,1,2,2,2,2,2,2,3,4,4,4,5,5,6,12,14,14,21,25,67,83,83,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
1830,NA,NA,175,NA,NA,NA,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,9,NA,NA,1,NA,1,183,4,2,NA,23,173,18,53,1,1,4,4,4,NA,NA,NA,NA,NA
2743,NA,NA,270,NA,2,NA,NA,NA,59,NA,NA,NA,NA,NA,NA,2,1,NA,NA,NA,NA,NA,16,NA,NA,NA,NA,NA,NA,NA,5,NA,22,132,38,54,1,NA,NA,4,NA,1,1,1,NA,NA
2935,NA,NA,290,1,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,29,NA,NA,NA,NA,NA,2,9,1,NA,21,399,21,177,4,NA,NA,3,6,NA,NA,NA,1,4
