depth	min	max	median	mean
1	-75	-51	-69	-67
4	-73	-44	-61	-60
8	-67	-29	-53	-52
12	-62	-15	-46	-44
16	-55	6	-37	-35
20	-50	24	-30	-28
24	-37	38	-23	-20
28	-26	51	-15	-12
32	-11	68	-7	-4
36	-6	93	2	8
40	-1	115	18	25
44	7	138	35	41
48	17	162	52	57
52	26	188	68	73
56	35	210	85	89
62	51	236	115	113
64	58	248	123	122
68	73	267	136	139
72	88	286	151	155
76	100	305	166	173
80	119	324	182	190
84	137	344	199	207
88	155	363	215	224
92	174	382	231	241
96	191	407	247	259
100	217	421	262	277
104	240	444	295	309
108	267	469	336	348
112	295	490	383	386
116	319	511	435	422
118	335	582	468	453
122	355	781	518	519
124	366	873	545	556
126	375	988	570	593
128	392	1048	598	632
130	405	1171	624	672
132	471	1268	735	777
134	534	1403	935	947
136	579	1653	1114	1117
138	830	1715	1302	1291
140	979	1786	1501	1465
142	1185	1871	1645	1608
144	1473	1904	1738	1721
146	1675	1966	1841	1834
