"Abies","Acacia t.","Alnus","Amaranthaceae undif.","Apiaceae undif.","Artemisia","Astreraceae","Balanites","Betula","Brassicaceae","Calligonum","Casuarina","Centaurea","Cichorieae","Corylus","Cyperaceae","Ephedra","Eucalyptus","Fabaceae Undif.","Fagonia","Fraxinus","Juglans","Maerua","Olea t.","Paronychieae","Phoenix t.","Picea","Pinus undif.","Plantago","Poaceae","Populus","Quercus undif.","Ranunculaceae undif.","Rosaceae undif.","Salix","Salvadora","Tamarix","Typha","sample_name"
" 0"," 1"," 0"," 8"," 0"," 0"," 4"," 0"," 1"," 1"," 0","11"," 1"," 1"," 0","25"," 1"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 0"," 1"," 1"," 0"," 2","38"," 0"," 0"," 0"," 1"," 1"," 0"," 1"," 6"," 0"
