"Abies","Alnus","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betula","Brassicaceae","Caryophyllaceae undif.","Cedrus","Centaurea","Cichorieae","Cornus","Cupressaceae","Cyperaceae","Ephedra","Fabaceae Undif.","Indeterminable","Juglans","Ligustrum","Monoletes","Olea t.","Pinus undif.","Plantago","Poaceae","Poaceae (>37 Âµm)","Polygonum t.","Quercus deciduous","Quercus evergreen","Rosaceae undif.","Rubiaceae undif.","Salix","Sanguisorba t.","Typha","Viburnum","depth"
"  4","  1"," 40","  2","  7","  3","  7","  2","  5","  5","  9","  2"," 12","  2","  4","  1","  1","  2","105","  5","  1","  1","  1","246","  2"," 73","  9","  2"," 26"," 12"," 34"," 12","115","  1","  4","  1","  0"
