"Acacia t.","Amaranthaceae undif.","Artemisia","Asteroideae undif.","Brassicaceae","Cadaba","Cassia","Casuarina","Cichorieae","Combretaceae","Corylus","Cyperaceae","Ephedra","Indeterminable","Indigofera","Lamiaceae undif.","Leonotis-type","Lophira","Maerua","Nyctaginaceae","Pinus undif.","Poaceae","Polygonum t.","Salvadora","Searsia","Spergularia t.","Spermacoce","Tribulus","Ziziphus/Paliurus","sample_name"
" 18","  9"," 27"," 11","  5","  0","106","  0","  0"," 13","  0"," 36","  0"," 22","  5"," 17","  0","  0","  5","  2","  3","162","  5","  2","  0","  3","  2"," 60","  0","  0"
