"Abies","Alnus","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Artemisia","Asteroideae undif.","Boraginaceae undif.","Brassicaceae","Caryophyllaceae undif.","Cedrus","Cichorieae","Corylus","Cupressaceae","Fern","Indeterminable","Juglans","Mercurialis","Monoletes","Olea t.","Phillyrea","Pinus undif.","Plantago","Poaceae","Poaceae (>37 Âµm)","Quercus deciduous","Quercus evergreen","Rubiaceae undif.","Salix","Sanguisorba t.","Thalictrum","depth"
"  1","  2","  3","  2","  1"," 77","  2","  1","  5","  1","  6","  3","  2","  3"," 27"," 28","  3","  1","  1","  4","  1","371","  3"," 25","  9"," 16"," 42","  6","  2","  2","  1","  0"
