"Acacia t.","Aerva type","Amaranthaceae undif.","Ambrosia t.","Asteroideae undif.","Balanites","Brassicaceae","Bridelia","Cassia","Celtis","Centaurea","Cichorieae","Combretaceae","Commelina","Cyperaceae","Dichrostachys","Euphorbia t.","Faboideae Undif.","Ficus","Grewioideae","Homalium","Indeterminable","Lannea","Lepidagathis","Lophira","Maerua","Mitracarpus","Mitragyna/Hallea","Nymphaea","Ormocarpum t.","Petaloid monocot","Piliostigma","Pinus undif.","Poaceae","Polygala","Prosopis t.","Rubiaceae undif.","Spergularia t.","Spermacoce","sample_name"
"  8","  3","  4","  0","  3","  0","  1","  0"," 11","  0","  0","  1"," 22","  0"," 55","  1","  0","  7","  0","  0","  0"," 14","  0","  0","  0","  0","  4"," 11","  4","  0","  0","  0","  0","450","  1","  0","  0","  0","  1","  0"
