"Acacia t.","Aizoaceae t.","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Artemisia","Asteroideae undif.","Brassicaceae","Calligonum","Cannabis","Cichorieae","Cissus t.","Convolvulaceae","Cyperaceae","Dipterygium glaucum","Ephedra","Eucalyptus","Fabaceae Undif.","Faboideae Undif.","Fagonia","Heliotropium","Lamiaceae undif.","Nitraria","Onagraceae","Pinus undif.","Plantago","Poaceae","Polygonum t.","Rosaceae undif.","Rumex t.","Tamarix","Tribulus","Unknown","Ziziphus/Paliurus","Zygophyllum t.","sample_name"
" 0","21"," 0"," 0"," 0"," 0"," 0"," 0","56"," 0"," 0","93"," 0"," 0","28"," 0"," 0"," 0"," 0","15"," 0"," 0"," 0"," 0"," 0"," 0"," 5"," 0"," 0"," 0"," 0"," 0","12"," 0"," 0"," 0"
