"Acacia t.","Acanthaceae undif.","Acanthus","Aerva type","Albizia","Alchornea","Allophylus t.","Alternanthera t.","Amaranthaceae undif.","Asteroideae undif.","Balanites","Bridelia","Caesalpiniaceae undif.","Caperonia","Cassia","Casuarina","Celosia type","Celtis","Centaurea","Chrysobalanus t.","Cichorieae","Cissampelos","Cleome","Clerodendrum","Combretaceae","Commelina","Convolvulaceae","Cyperaceae","Desmodium","Detarium","Dichrostachys","Elaeis","Ephedra","Eucalyptus","Euphorbia t.","Faboideae Undif.","Fern","Ficus","Grewioideae","Indeterminable","Ipomoea","Lamiaceae undif.","Lannea","Lophira","Lotus t.","Macaranga","Maerua","Mitracarpus","Mitragyna/Hallea","Monoletes","Myriophyllum alterniflorum t.","Nymphaea","Onagraceae","Oxyanthus","Petaloid monocot","Phoenix t.","Phyllanthus amarus","Phyllanthus undif.","Piliostigma","Poaceae","Prosopis t.","Rhizophora","Rubiaceae undif.","Salix","Securinega  t.","Spergularia t.","Spermacoce","Syzygium t.","Tabernaemontana","Tamarix","Tetracera alnifolia","Tinospora","Tribulus","Triletes","Typha","Uapaca","Verbenaceae undif.","Vernonieae","Vigna","Zanthoxylum","Zygophyllum t.","sample_name"
"  2","  0","  0","  2","  0","  0","  0","  0","  8","  1","  1","  0","  1","  0","  0","  2","  2","  0","  1","  0","  0","  0","  0","  0"," 52","  1","  7"," 13","  2","  3","  3"," 12","  0","  0","  0"," 13","  0","  0","  0","  4","  9","  1","  2","  0","  0","  0","  1","  7","  0","  9","  0","  0","  0","  0","  1","  0","  0","  0","  2","398","  1","  0","  0","  0","  0","  0","  3","  0","  0","  0","  0","  0","  1","  0","  6","  0","  3","  0","  0","  2","  1","  0"
