"Amaranthaceae undif.","Anabasis-type","Asteroideae undif.","Brassicaceae","Cichorieae","Eudicotyledoneae undiff.","Fungi","Lycopodium spike","Lycopodium tablets","Phoenix t.","Pinus undif.","Poaceae","Tamarix","Typha","depth"
"117","  2","  4","  1","  3","  1","123"," 36","  0"," 18","  1"," 11","  2","  4","  5"
