"Acacia t.","Aerva type","Aizoaceae t.","Alchornea","Alternanthera t.","Amaranthaceae undif.","Ambrosia t.","Anthemideae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Balanites","Boraginaceae undif.","Brassicaceae","Calligonum","Cardueae undif.","Caryophyllaceae undif.","Cassia","Centaurea","Chrozophora","Cichorieae","Cistaceae","Coccinia","Combretaceae tr̬s petite taille","Cucurbitaceae undif.","Cupressaceae","Cyperaceae","Echinops","Ephedra","Erica t.","Eriosema","Erodium","Euphorbia t.","Fabaceae Undif.","Faidherbia albida","Grewioideae","Heliotropium","Hyphaene t.","Kedrostis","Lamiaceae undif.","Lotus t.","Maerua","Malva","Monsonia","Myrtaceae undif.","Nyctaginaceae","Olea t.","Paronychieae","Pavonia","Petaloid monocot","Petite lamiaceae type 6","Pinus undif.","Plantago","Poaceae","Prosopis t.","Rumex t.","Salix","Sapotaceae undif.","Scrophulariaceae undif.","Sesbania","Spergularia t.","Spermacoce","Tamarindus","Tribulus","Typha","Unknown","Zygophyllum t.","sample_name"
"  0","  2","  0","  0","  0","266","  0","136","  4"," 32"," 73","  0","  1"," 55"," 11","  0","  1","  1","  0","  0","  1","  0","  0","  0","  0","  0"," 12","  0"," 28","  0","  0","  1","  3","  0","  0","  0","  0","  0","  0","  3","  0","  0","  1","  1","  0","  0","  0","  4","  0","  0","  0","  0","  0","  6","  0","  0","  1","  0","  0","  0","  0","  0","  1","  0","  0"," 12","  0","  0"
