"Abutilon t.","Acacia t.","Acalypha","Acridocarpus","Aeschynomene","Alchornea","Amaranthaceae undif.","Animalia","Apocynaceae undif.","Arecaceae undif.","Artemisia","Asclepiadaceae undif.","Asteroideae undif.","Barleria","Blepharis","Boscia","Bosqueia","Boswellia","Cadaba","Capparis","Caryophyllaceae undif.","Cassia","Celosia type","Celtis","Centaurea","Cleome","Cocculus","Combretaceae","Commelina","Commiphora","Cucurbitaceae undif.","Cyperaceae","Dodonaea","Dracaena","Ephedra","Euphorbia t.","Fabaceae Undif.","Faboideae Undif.","Fagonia","Ficus","Flacourtia","Grewioideae","Heliotropium","Hyphaene t.","Hypoestes t.","Impatiens","Indeterminable","Indigofera","Ipomoea","Ixora","Jacquemontia t.","Justicia t.","Kohautia","Lotus t.","Maerua","Mallotus","Maytenus","Moss","Nyctaginaceae","Ocimum","Olea t.","Ormocarpum t.","Pavonia","Pinus undif.","Plantago","Plumbaginaceae","Poaceae","Polygala","Psilotrichum t.","Ricinus","Rutaceae undif.","Salvadora","Sample_ID","Scoparia-type dulcis","Solanum","Spike","Sporormiella (single cell)","Striga","Tacazzea","Tamarindus","Tamarix","Tapinanthus","Tephrosia","Tetrorchidium","Total","Tribulus","Trichocladus","Trilepisium","Trilete Fern","Typha","Unknown","Vernonieae","Ziziphus/Paliurus","Zygophyllum t.","charcoal","total spike","volume"
"    0","   28","    0","    0","    0","    0","   39","    0","    0","    0","   21","    0","    5","    0","    0","    0","    0","    2","    2","    3","   65","    0","    0","    0","    0","    2","    0","   18","    0","    3","    0","    3","    0","    0","    3","    0","    0","    0","    3","    0","    0","    0","   37","    0","    0","    0","   43","    0","    0","    0","    1","    0","    3","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","    0","   66","    0","    0","    0","    0","   10","    0","    0","    0","  961","    0","    0","    0","    0","    3","    0","    0","    0","  328","    2","    0","    0","    1","    2","    2","    2","    0","    2","   19","13911","   25"
