"Abies","Alnus","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Artemisia","Asteroideae undif.","Carpinus","Cedrus","Cichorieae","Corylus","Cupressaceae","Cyperaceae","Dipsacaceae","Indeterminable","Juglans","Lythrum","Phillyrea","Pinus undif.","Pistacia","Plantago","Poaceae","Poaceae (>37 Âµm)","Polygonum t.","Quercus deciduous","Quercus evergreen","Rosaceae undif.","Rubiaceae undif.","Salix","Sanguisorba t.","Trifolium t.","Typha","depth"
"   1","   1","  29","   1","   6","  13","  11","   1","   2","   1","   4","  18","   4","   1","   9","   1","   1","   1"," 154","   5","   7","  39","  39","   1","  39","   7","   3","   6","1417","   1","   1","  81","   0"
