"Abies","Acacia t.","Alnus","Amaranthaceae undif.","Apiaceae undif.","Artemisia","Astreraceae","Balanites","Betula","Brassicaceae","Calligonum","Casuarina","Centaurea","Cichorieae","Corylus","Cyperaceae","Ephedra","Eucalyptus","Fabaceae Undif.","Fagonia","Fraxinus","Juglans","Maerua","Olea t.","Paronychieae","Phoenix t.","Picea","Pinus undif.","Plantago","Poaceae","Populus","Quercus undif.","Ranunculaceae undif.","Rosaceae undif.","Salix","Salvadora","Tamarix","Typha","sample_name"
" 0"," 0"," 0"," 6"," 0"," 2"," 8"," 0"," 0"," 0"," 0","11"," 0"," 3"," 0"," 3"," 0"," 8"," 9"," 0"," 0"," 0"," 0"," 3"," 0"," 5"," 0"," 0"," 3","33"," 0"," 1"," 0"," 5"," 0"," 1"," 0"," 0"," 0"
