"Alnus","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betulaceae undif.","Brassicaceae","Carpinus","Cedrus","Centaurea","Cercis","Cichorieae","Cupressaceae","Cyperaceae","Indeterminable","Juglans","Lamiaceae undif.","Ligustrum","Mercurialis","Monoletes","Myrtaceae undif.","Olea t.","Phillyrea","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Poaceae (>37 Âµm)","Quercus deciduous","Quercus evergreen","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Salix","Sambucus","Secale","Typha","depth"
"   2","  41","   2","  10","   4","   7","   2","  34","   1","   1","   7","   2","   4","  44","   5","  34","   1","   1","   1","  13","   5","   1","   7","   2"," 232","   3","   3","   1","  37","   9","  37","  14","   2","   7","   1","1250","   1","   3","  29","   0"
