"Acacia t.","Alchornea","Amaranthaceae undif.","Annonaceae","Artemisia","Asteroideae undif.","Balanites","Borreria t.","Boscia","Caryophyllaceae undif.","Cassia","Celtis","Clematis-type","Combretaceae","Cuviera","Cyperaceae","Ephedra","Euphorbia t.","Faboideae Undif.","Fraxinus","Fungi","Galium t.","Indigofera","Lannea","Lycopodium added","Lycopodium counted","Mitracarpus","Olea t.","Phoenix t.","Piliostigma","Pinus undif.","Poaceae","Psydrax","Rhamnaceae undif.","Rhizophora","Rubiaceae undif.","Sideroxylon t.","Stereospermum","Tamarindus","Typha","Uapaca","Vernonieae","Ziziphus/Paliurus","dry weight (g)","sample_name","volume (cc)"
"    1.0000","    0.0000","   11.0000","    0.0000","    0.0000","    1.0000","    0.0000","    2.0000","    0.0000","    1.0000","    0.0000","    0.0000","    0.0000","    0.0000","    0.0000","    8.0000","    0.0000","    4.0000","    0.0000","    0.0000","    1.0000","    0.0000","    0.0000","    0.0000","18583.0000"," 1160.0000","    1.0000","    0.0000","    0.0000","    0.0000","    0.0000","   21.0000","    0.0000","    0.0000","    0.0000","    2.0000","    0.0000","    0.0000","    0.0000","    1.0000","    0.0000","    0.0000","    1.0000","    0.7369","    0.0000","    2.0000"
