"Amaranthaceae undif.","Anabasis-type","Asteroideae undif.","Cichorieae","Fungi","Genisteae","Lycopodium spike","Lycopodium tablets","Lythrum","Phoenix t.","Pinus undif.","Poaceae","Tamarix","Typha","depth"
" 57","  2","  4","  1","162","  7","110","  0","  1"," 51","  7"," 93","  1"," 75","  3"
