"Acer","Amaranthaceae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betula","Betulaceae undif.","Brassicaceae","Carpinus","Caryophyllaceae undif.","Cedrus","Centaurea","Cichorieae","Cistaceae","Cornus","Cupressaceae","Cyperaceae","Elaeagnus","Fabaceae Undif.","Indeterminable","Juglans","Olea t.","Ononis t.","Pinus undif.","Pistacia","Plantago","Poaceae","Poaceae (>37 Âµm)","Pollen concentration","Polygonum t.","Potamogeton","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Salix","Sanguisorba t.","Secale","Typha","Urtica t.","Vitis","depth"
"    1","   22","    5","    3","   11","    1","    1","    3","    1","    1","    3","    8","    6","    1","    1","    9","    9","    7","    5","   23","    1","    1","    1","   82","    2","    2","   32","   33","59066","    2","    1","   24","    7","    1","    2","    5","    6"," 2696","    1","    7","    7","    1","    2","    0"
