"Acacia t.","Acalypha","Acanthaceae undif.","Adansonia digitata","Aerva type","Alchornea","Allophylus t.","Alternanthera t.","Amaranthaceae undif.","Ambrosia t.","Anthoceros t.","Anthostema","Apiaceae undif.","Asteroideae undif.","Balanites","Brassicaceae","Bridelia","Canthium","Capparis","Caryophyllaceae undif.","Cassia","Casuarina","Celastraceae undif.","Celtis","Centaurea","Chrysobalanus t.","Cichorieae","Cissus t.","Citrus","Clematis-type","Cleome","Combretaceae","Commelina","Commiphora","Cordia","Cyperaceae","Dalium guineense","Detarium","Dichrostachys","Elaeis","Ephedra","Erythrococca/Micrococca","Eucalyptus","Euphorbia t.","Faboideae Undif.","Fern","Fern-Lycopodiaceae","Ficus","Gomphrena t.","Grewioideae","Hydrocotyle","Hymenocardia","Hyphaene t.","Indeterminable","Ipomoea","Jatropha/Croton","Lamiaceae undif.","Lannea","Lepisanthes","Lophira","Macaranga","Maerua","Mallotus","Maytenus","Mitracarpus","Mitragyna/Hallea","Monoletes","Myriophyllum alterniflorum t.","Nyctaginaceae","Nymphaea","Onagraceae","Petaloid monocot","Phoenix t.","Phyllanthus undif.","Piliostigma","Poaceae","Polygonum t.","Potamogeton","Prosopis t.","Resedaceae undiff.","Rhizophora","Rubiaceae undif.","Salix","Sapotaceae undif.","Searsia","Sesbania","Solanum","Spergularia t.","Spermacoce","Syzygium t.","Tabernaemontana","Tamarix","Teclea","Tetracera alnifolia","Tilia","Tinospora","Treculia","Trifolium t.","Triletes","Typha","Uapaca","Verbena t.","Vernonieae","Vitex","Ximenia","Xyris","Zanthoxylum","sample_name"
"  0","  0","  0","  1","  0","  9","  0","  0","  0","  2","  0","  5","  0","  2","  0","  1","  0","  0","  0","  0","  0","  1","  2","  0","  0","  0","  0","  0","  1","  0","  0","  5","  2","  0","  0","171","  0","  1","  0","  0","  0","  0","  0","  0","  0"," 48","  0","  0","  0","  0","  0","  0","  0","  6","  1","  0","  1","  4","  0","  0"," 12","  0","  0","  0","  6","  0","130","  1","  0"," 30","  0","  2","  6","  1","  0","290","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  1","  8","  9","  0","  3","  0","  0","  0","  0","  1","  0","  0","229","  1","  1","  4","  0","  0","  0","  1","  0"
