"Amaranthaceae undif.","Asteroideae undif.","Brassicaceae","Fungi","Lycopodium spike","Lycopodium tablets","Nitraria","Phoenix t.","Pinus undif.","Poaceae","Poaceae (Cerealia-type)","Typha","depth"
"26"," 1"," 2","10","70"," 0"," 4","30"," 8","93"," 1","59"," 6"
