"Acer","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Asteroideae undif.","Betula","Cannabaceae undif.","Cedrus","Cichorieae","Corylus","Cupressaceae","Cyperaceae","Fraxinus","Indeterminable","Juglans","Ligustrum","Monoletes","Papaver t.","Petaloid monocot","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Poaceae (>37 Âµm)","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rosaceae undif.","Rubiaceae undif.","Salix","Tamarix","Typha","Valerianaceae undif.","depth"
"  1","  7","  1","  3","  9","  1","  5","  2","  2","  1"," 76","  4"," 42"," 56","  1","  2","  1","  2","  2","198","  4"," 12","  1"," 28","  3","239"," 20","  1","  2","  1","  4","  1"," 19","  1","  0"
