"Acacia t.","Aerva type","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Artemisia","Asteroideae undif.","Bauhinia","Blepharis","Brassicaceae","Calligonum","Caryophyllaceae undif.","Cassia","Cichorieae","Cissus t.","Commelina","Commiphora","Cyperaceae","Dodonaea","Dypterigium","Ephedra","Euphorbia t.","Faboideae Undif.","Fagonia","Fern","Grewioideae","Heliotropium","Hypoestes t.","Justicia t.","Lamiaceae undif.","Lotus t.","Lycium","Maerua","Pinus undif.","Plantago","Poaceae","Polygala","Resedaceae undiff.","Rubiaceae undif.","Salvadora","Solanum","Spergularia t.","Tamarix","Thymelaeaceae undif.","Tribulus","Typha","Unknown","Vernonieae","Zygophyllaceae undif.","Zygophyllum t.","sample_name"
"  4"," 34"," 54","  1","  3"," 11","  7","  0"," 11"," 12","  2","  1"," 23","  1","  3","  0","  2","206","  7","161","  1","  1","  0","  0","  0","  0","  0","  0","  4","  1"," 10","  0","  0","  3","  0","234","  0","  5","  1","  0","  0","  0","  0","  0","113","  0"," 24","  0","  5","  0","  0"
