"Amaranthaceae undif.","Brassicaceae","Fungi","Lycopodium spike","Lycopodium tablets","Phoenix t.","Pinus undif.","Poaceae","Typha","depth"
"274","  1"," 20"," 19","  0","  4","  2","  4"," 22","  4"
