"Acacia t.","Aerva type","Aizoaceae t.","Asteroideae undif.","Bergia","Blepharis","Capparis","Cassia","Citrullus","Cyperaceae","Euphorbia t.","Faboideae Undif.","Fagonia","Grewioideae","Ipomoea","Malva undif.","Phoenix t.","Poaceae","Scrophulariaceae t.","Solanaceae undif.","Tamarix","Tribulus","Typha","Ziziphus/Paliurus","sample_name"
" 2","14"," 1"," 4"," 5"," 0","35"," 1"," 1"," 4"," 0"," 0"," 6"," 6"," 7"," 0"," 0"," 4"," 0"," 0"," 0"," 0","54"," 0"," 0"
