"Abies","Amaranthaceae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Brassicaceae","Caryophyllaceae undif.","Cedrus","Centaurea","Ceratonia","Cichorieae","Convolvulaceae","Cupressaceae","Cyperaceae","Elaeagnus","Fabaceae Undif.","Fagus","Fraxinus","Gentianaceae undif.","HippophaÃ«","Indeterminable","Juglans","Lamiaceae undif.","Monoletes","Petaloid monocot","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Poaceae (>37 Âµm)","Pollen concentration","Polygonum t.","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rosaceae undif.","Rubiaceae undif.","Rumex t.","Salix","Secale","Typha","Urtica t.","Vitis","depth"
"   1","  11","   2","   2","  19","   2","   5","   8","   7","   1","  10","   1","   6","   4","  10","   2","   1","   1","   1","   1","  39","   5","   1","   1","   2"," 101","   1","   1","   2","  28","  17","8848","   1","  32","   3","   2","   1","   2","   2"," 170","   2"," 236","   1","   1","   0"
