"Abies","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Artemisia","Brassicaceae","Castanea","Cedrus","Centaurea","Cichorieae","Cornus","Corylus","Cupressaceae","Cyperaceae","Ephedra","Erica t.","Fraxinus","Gentianaceae undif.","Indeterminable","Jasminum","Juglans","Ligustrum","Mercurialis","Olea t.","Phillyrea","Pinus undif.","Pistacia","Platanus","Poaceae","Poaceae (>37 Âµm)","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rosaceae undif.","Rubiaceae undif.","Salix","Typha","Ulmus t.","Vitis","depth"
"  1"," 15","  3","  9","  4","  1","  1","  5","  1","  3","  1","  1","111","  3"," 17","  2","  2","  1"," 50","  1","  2","  2","  1"," 10","  1","920","  3","  2"," 49","  5"," 69"," 12","  1","  3","  2","  6","  5","  1","  2","  0"
