"Abies","Alnus","Amaranthaceae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betulaceae undif.","Brassicaceae","Carpinus","Caryophyllaceae undif.","Cedrus","Centaurea","Cichorieae","Corylus","Cupressaceae","Erica t.","Geranium","Indeterminable","Juglans","Olea t.","Phillyrea","Pinus undif.","Pistacia","Plantago","Poaceae","Poaceae (>37 Âµm)","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rosaceae undif.","Rubiaceae undif.","Salix","Sanguisorba t.","Trifolium t.","Typha","Ulmus t.","Viburnum","depth"
"  7","  2"," 10","  6","  3"," 10","  2","  3","  6","  1","  6","  3","  8","  5","  7","  1","  1","107","  2","  6","  1","481","  6","  7"," 27"," 17"," 79","  6","  1","  3","  1","  2","  3","  1","  2","  1","  4","  0"
