"Acacia t.","Aerva type","Aizoaceae t.","Amaranthaceae undif.","Anthoceros t.","Artemisia","Asteroideae undif.","Balanites","Boscia","Brassicaceae","Capparis","Caryophyllaceae undif.","Cassia","Celastraceae undif.","Cichorieae","Cleome","Combretaceae","Commiphora","Cyperaceae","Echium t.","Ephedra","Euphorbia t.","Faboideae Undif.","Heliotropium","Indeterminable","Maerua","Mitragyna/Hallea","Monoletes","Nyctaginaceae","Pinus undif.","Poaceae","Resedaceae undiff.","Salvadora","Spergularia t.","Spermacoce","Tamarix","Tribulus","Urtica t.","Ziziphus/Paliurus","sample_name"
"  7","  0","  1","125","  0","  2","  6","  0","  0","  2","  1","  1","  3","  0","  0","  2","  0","  0"," 15","  2","  0","  1","  1","  4"," 26","  0","  0","  0","  0","  1"," 61","  0","  0","  1","  0","  1","  1","  1","  0","  0"
