"Acacia t.","Acanthaceae undif.","Amaranthaceae undif.","Asteroideae undif.","Balanites","Borreria t.","Burkea","Caesalpiniaceae undif.","Capparaceae undif.","Capparis","Cassia","Casuarina","Centaurea","Chrozophora","Cichorieae","Clematis-type","Combretaceae","Commelina","Commiphora","Convolvulaceae","Cyperaceae","Dichrostachys","Diospyros/Euclea t.","Entada","Eucalyptus","Euphorbiaceae undif.","Fabaceae Undif.","Faboideae Undif.","Fern","Ficus","Hyphaene t.","Indeterminable","Indigofera","Isoberlinia","Lamiaceae undif.","Lannea","Maytenus","Meliaceae undif.","Mitracarpus","Mitragyna/Hallea","Nymphaea","Parkia","Petaloid monocot","Phoenix t.","Phyllanthus undif.","Poaceae","Polygonum t.","Rubiaceae undif.","Salvadora","Scrophulariaceae undif.","Sideroxylon t.","Spergularia t.","Tribulus","Typha","Unknown","Vernonieae","Vitaceae undif.","Ziziphus/Paliurus","sample_name"
"  1","  0"," 61","  2","  2"," 22","  0","  0","  0","  0","  9","  0","  0","  3","  1","  0","  2","  0","  0","  0","  5","  0","  0","  0","  1","  0","  7","  0","  0","  0","  0","  6","  2","  0","  1","  1","  0","  1","  7","  0","  0","  0","  0","  0","  5","420","  1","  2","  2","  0","  0","  0","  2"," 11","  0","  1","  0","  0","  0"
