"Acacia t.","Acalypha","Acanthaceae undif.","Adansonia digitata","Aerva type","Afzelia","Aizoaceae t.","Albizia","Alchornea","Allophylus t.","Alternanthera t.","Amaranthaceae undif.","Ambrosia t.","Ammannia t.","Anacardium","Anthoceros t.","Anthostema","Apocynaceae undif.","Artemisia","Asteroideae undif.","Balanites","Bombax","Boscia","Brassicaceae","Canthium","Capparaceae undif.","Capparis","Caryophyllaceae undif.","Cassia","Casuarina","Ceiba","Celosia type","Celtis","Centaurea","Cichorieae","Cissampelos","Cissus t.","Cleome","Cocculus","Combretaceae","Commelina","Commiphora","Cordia","Cyperaceae","Cyttaranthus cf","Dalium guineense","Detarium","Dichrostachys","Diospyros/Euclea t.","Elaeis","Ephedra","Euphorbia t.","Euphorbiaceae undif.","Faboideae Undif.","Fern","Ficus","Garcinia","Gargdenia","Gargdenia imperialis","Gomphrena t.","Grewioideae","Guibourtia","Harungana","Heliotropium","Hura","Hyphaene t.","Indeterminable","Ipomoea","Ixora","Kohautia","Lamiaceae undif.","Lannea","Lemnaceae","Leonotis-type","Lepidagathis","Lophira","Lotus t.","Macaranga","Maerua","Maytenus","Meliaceae undif.","Mitracarpus","Mitragyna/Hallea","Monoletes","Musanga/Myrianthus","Nymphaea","Oldenlandia","Onagraceae","Ormocarpum t.","Pavetta","Petaloid monocot","Phoenix t.","Phyllanthus amarus","Phyllanthus undif.","Piliostigma","Pinus undif.","Poaceae","Polygala","Polygonum t.","Potamogeton","Prosopis t.","Rhamnaceae undif.","Rhizophora","Rubiaceae undif.","Rumex t.","Rutaceae undif.","Salix","Sapindaceae undif.","Sapium","Sapotaceae undif.","Securinega  t.","Solanum","Spergularia t.","Spermacoce","Sterculia","Stereospermum","Syzygium t.","Tabernaemontana","Tamarix","Tapinanthus","Tetracera alnifolia","Tilia","Tinospora","Treculia","Tribulus","Triletes","Typha","Uapaca","Urtica t.","Vahlia","Vernonieae","Ximenia","Zygophyllum t.","sample_name"
" 10","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  1","  0","  0","  0","  0","  1","  0","  0","  5","  0","  0","  0","  0","  5","  0","  0","  6","  4","  0","  0","  0","  0","  0","  1","  0","  0","  0","  1"," 24","  0","  0","  0"," 27","  0","  0","  0","  2","  8","  1","  0","  1","  1","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0","  0"," 10","  0","  0","  0","  1","  3","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0"," 19","  0","  0","  2","  0","  1","  0","  0"," 15","  0","  0","  1","  0","  0","113","  0","  0","  0","  4","  0","  0","  2"," 77","  0","  3","  0","  0","  0","  0","  0","  0","  0","  0","  0","  6","  0","  0","  0","  0","  0","  0","  0","  0","  0","  1","  0","  0","  0","  0","  0","  0","  0"
