"Amaranthaceae undif.","Asteroideae undif.","Fungi","Lycopodium spike","Lycopodium tablets","Nitraria","Phoenix t.","Pinus undif.","Poaceae","Tamarix","Typha","depth"
"687","  1"," 21"," 10","  0","  1","  2","  2","  2","  1","  8","  2"
