"Acacia t.","Aerva type","Aizoaceae t.","Asteroideae undif.","Bergia","Blepharis","Capparis","Cassia","Citrullus","Cyperaceae","Euphorbia t.","Faboideae Undif.","Fagonia","Grewioideae","Ipomoea","Malva undif.","Phoenix t.","Poaceae","Scrophulariaceae t.","Solanaceae undif.","Tamarix","Tribulus","Typha","Ziziphus/Paliurus","sample_name"
"12","24"," 2"," 1"," 1"," 1","18"," 2"," 0"," 7"," 0"," 0"," 1"," 0"," 0"," 0"," 0","36"," 0"," 0"," 0"," 3"," 9"," 0"," 0"
