"Alnus","Amaranthaceae undif.","Anthemideae undif.","Artemisia","Asteroideae undif.","Betula","Brassicaceae","Calluna","Campanulaceae","Caryophyllaceae undif.","Castanea","Cichorieae","Corylus","Crassulaceae","Cupressaceae","Depth","Echium t.","Erica t.","Eucalyptus","Fern","Fraxinus","Genisteae","Halimium/Tuberaria","Lotus t.","Musci","Olea t.","Paronychieae","Pinus nigra/sylvestris t.","Pinus pinaster","Plantago","Platanus Ã acerifolia","Plumbaginaceae","Poaceae","Poaceae (Cerealia-type)","Quercus deciduous","Quercus evergreen","Ranunculaceae undif.","Rumex t.","Salix","Spergularia t.","Thymelaeaceae undif."
" 12","  1","  3","  1","  2","  5","  6","  1","  1"," 54","  1"," 25","  2"," 30","  3","  6","  4","323","  6"," 17","  1","  3","  3","  1"," 12","203"," 18","  2","801"," 16","  1","  1","977","  6","122"," 20","  1"," 46","  1","  7","  1"
