"Abies","Acer","Amaranthaceae undif.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betulaceae undif.","Brassicaceae","Carpinus","Cedrus","Cichorieae","Corylus","Cupressaceae","Cyperaceae","Dipsacaceae","Ephedra","Erica t.","Fern","Fraxinus","Indeterminable","Juglans","Ligustrum","Olea t.","Phillyrea","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Poaceae (>37 Âµm)","Quercus deciduous","Quercus evergreen","Rosaceae undif.","Rubiaceae undif.","Salix","Typha","Viburnum","Vitis","depth"
"  3","  2"," 18"," 13","  5"," 12","  2"," 36","  1","  8","  5","  5"," 90","  2","  1","  1","  1","  2","  1","108","  1","  2","  9","  1","362","  9","  4","  1"," 25","  9","248","  7","  3","  1","  5","  9","  7","  1","  0"
