"Abies","Alnus","Amaranthaceae undif.","Ambrosia t.","Apiaceae undif.","Artemisia","Asteroideae undif.","Betula","Betulaceae undif.","Brassicaceae","Carpinus","Cedrus","Centaurea","Cichorieae","Cissus t.","Cornus","Corylus","Cupressaceae","Cyperaceae","Fern","Fraxinus","Hedera","Indeterminable","Juglans","Lamiaceae undif.","Myrtaceae undif.","Olea t.","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Poaceae (>37 Âµm)","Polygonum t.","Quercus deciduous","Quercus evergreen","Rosaceae undif.","Rubiaceae undif.","Salix","Sanguisorba t.","Secale","Taxodium","Thalictrum","Typha","Ulmus t.","Ziziphus/Paliurus","depth"
" 19","  4"," 67"," 10","  5"," 19"," 15","  3","  1","  7","  1"," 24","  1","  5","  1","  1"," 10"," 13","  4","  1","  5","  1","124"," 15","  1","  1","  5","563","  3","  7","  6"," 44"," 14"," 20"," 43"," 11","  9","  5"," 14","  2","  2","  1","  1"," 63","  2","  1","  0"
