"Acacia t.","Acanthaceae undif.","Aerva type","Afzelia","Alchornea","Algae","Amaranthaceae undif.","Ambrosia t.","Anacardium","Anthoceros t.","Anthostema","Asclepiadaceae undif.","Asteroideae undif.","Balanites","Brassicaceae","Bridelia","Cadaba","Calligonum","Capparis","Caryophyllaceae undif.","Cassia","Casuarina","Celtis","Cissus t.","Clematis-type","Cleome","Combretaceae","Convolvulaceae","Crateva","Cyperaceae","Dichrostachys","Diospyros/Euclea t.","Ephedra","Erythrina","Euphorbia t.","Euphorbiaceae undif.","Fabaceae Undif.","Faboideae Undif.","Faidherbia albida","Gomphrena t.","Hymenocardia","Hyphaene t.","Hypoestes t.","Indeterminable","Ipomoea","Lamiaceae undif.","Lepidagathis","Lepisanthes","Maerua","Mallotus","Malva undif.","Markers counted...3","Markers counted...33","Maytenus","Meliaceae undif.","Mitracarpus","Mitragyna/Hallea","Monoletes","Monoletes lisses...43","Monoletes lisses...6","Musci","Pandanus","Pavetta","Petaloid monocot","Phoenix t.","Phyllanthus amarus","Phyllanthus undif.","Poaceae","Prosopis t.","Rubiaceae undif.","Rumex t.","Salix","Securinega  t.","Spergularia t.","Spermacoce","Sterculia undif.","Syzygium t.","Tamarindus","Tamarix","Tribulus","Trilepisium","Triletes","Typha","Unknown","Urtica t.","sample_name","volume (cc)"
"   26.00","    1.00","    5.00","    0.00","    0.00","    0.00","   17.00","    2.00","    0.00","    0.00","    0.00","   21.00","    0.00","    1.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","   10.00","    1.00","    0.00","    0.00","    0.00","    4.00","    9.00","    0.00","    0.00","   34.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","   11.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    7.00","    1.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","18583.00","18583.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","  141.00","    0.00","    0.00","    0.00","    0.00","    0.00","    0.00","    7.00","    0.00","    0.00","    0.00","    1.00","    2.00","    0.00","    0.00","   90.00","    8.00","    0.00","    0.00","    0.45"
