"Acer","Amaranthaceae undif.","Apiaceae undif.","Asteroideae undif.","Betulaceae undif.","Boraginaceae undif.","Brassicaceae","Caryophyllaceae undif.","Cedrus","Centaurea","Cichorieae","Convolvulaceae","Cupressaceae","Cyperaceae","Elaeagnus","Faboideae Undif.","Fern","Fern-Equisetophyta","Fraxinus","Fumaria","Indeterminable","Juglans","Lamiaceae undif.","Lythrum","Mercurialis","Monoletes","Olea t.","Pinus undif.","Pistacia","Plantago","Platanus","Poaceae","Poaceae (>37 Âµm)","Pollen concentration","Polygonum t.","Potamogeton","Quercus deciduous","Quercus evergreen","Rosaceae undif.","Rumex t.","Salix","Secale","Trifolium t.","Typha","depth"
"    1","    9","    2","    9","    2","    1","   11","    1","    1","    7","   16","    1","    6","   14","    3","    1","   11","    1","    1","    3","   27","    1","    1","    1","    4","   16","    3","   95","    4","    3","    1","   93","    6","34790","    1","    2","   22","   10","    1","    1","  578","    3","    2","    3","    0"
