depth	min	max	median	mean
2.5	-63	390	49	79
7.5	-28	462	127	154
12.5	19	536	205	226
17.5	72	628	285	300
22.5	129	687	360	372
27.5	187	767	437	447
33.5	265	852	525	533
47.5	443	1044	732	734
52.5	515	1110	809	808
57.5	582	1171	884	881
73	831	1373	1113	1109
87	1059	1537	1319	1313
104.25	1396	1686	1557	1560
106.75	1437	1710	1589	1596
110.5	1505	1808	1654	1660
116.5	1584	1961	1764	1766
130	1799	2198	2009	2005
137.5	1943	2297	2141	2137
147.5	2110	2590	2320	2325
165	2351	3094	2665	2679
230	3358	4800	3984	4008
