depth	min	max	median	mean
7	437	1215	874	864
9	562	1241	913	912
15	790	1363	1046	1055
19	891	1485	1167	1173
23	963	1720	1300	1313
25	985	1883	1364	1383
27	1008	2044	1423	1453
33	1200	2165	1638	1654
37	1279	2295	1783	1788
43	1575	2365	2019	2005
45	1637	2411	2097	2077
47	1684	2487	2172	2149
53	2090	2589	2341	2342
57	2187	2773	2465	2471
63	2321	2996	2636	2644
67	2377	3248	2745	2760
73	2509	3344	2924	2923
77	2558	3477	3043	3031
83	2760	3583	3234	3217
87	2845	3698	3365	3341
93	3280	3784	3541	3538
97	3411	3907	3673	3670
103	3502	4107	3796	3801
107	3542	4316	3874	3889
113	3643	4430	4005	4013
117	3677	4569	4082	4096
123	3806	4702	4236	4240
127	3853	4871	4324	4336
133	3990	4955	4460	4465
137	4042	5046	4544	4550
143	4195	5137	4687	4681
147	4255	5227	4780	4769
153	4430	5301	4913	4900
157	4482	5385	5005	4987
163	4719	5442	5131	5115
167	4813	5503	5217	5200
173	5067	5554	5322	5319
177	5157	5604	5402	5399
183	5270	5794	5529	5532
187	5310	6013	5605	5620
193	5414	6123	5737	5747
197	5451	6274	5819	5831
203	5564	6373	5969	5969
207	5606	6504	6059	6060
211	5709	6552	6152	6147
213	5744	6587	6197	6190
219	5876	6718	6329	6319
223	5980	6764	6419	6403
227	6049	6845	6509	6487
233	6360	6915	6634	6636
237	6480	7008	6732	6735
243	6606	7244	6893	6899
247	6654	7509	6983	7009
251	6754	7596	7114	7129
257	6837	7875	7295	7309
263	6982	7996	7473	7475
267	7049	8129	7589	7585
273	7247	8211	7753	7748
277	7326	8315	7866	7856
283	7606	8374	8037	8025
289	7811	8473	8201	8185
293	8012	8511	8288	8280
297	8124	8583	8380	8375
303	8226	8721	8489	8486
307	8266	8874	8552	8561
311	8349	8935	8628	8633
317	8411	9091	8737	8741
321	8492	9126	8803	8807
327	8565	9222	8910	8906
331	8664	9260	8975	8972
337	8749	9349	9080	9071
343	8927	9398	9179	9174
347	8989	9457	9250	9242
351	9060	9520	9309	9302
355	9092	9630	9366	9362
359	9138	9714	9420	9420
363	9179	9776	9477	9476
367	9208	9869	9530	9533
371	9282	9907	9590	9591
377	9344	10007	9678	9677
381	9423	10044	9738	9736
387	9477	10151	9824	9824
393	9579	10199	9912	9907
397	9615	10262	9969	9962
403	9750	10314	10055	10048
405	9773	10339	10085	10076
409	9853	10385	10139	10133
415	9977	10431	10217	10218
419	10032	10481	10266	10269
425	10088	10576	10337	10339
429	10135	10638	10384	10388
433	10182	10697	10436	10440
437	10215	10783	10484	10491
447	10316	10906	10611	10612
453	10400	10960	10687	10686
455	10417	10984	10714	10711
457	10433	11022	10739	10735
465	10543	11098	10841	10833
469	10598	11138	10890	10882
475	10679	11192	10965	10955
479	10746	11230	11013	11005
485	10847	11287	11086	11079
489	10902	11339	11134	11129
495	10967	11435	11201	11202
499	11020	11500	11244	11251
505	11096	11581	11314	11323
509	11161	11640	11366	11375
515	11233	11735	11451	11460
519	11280	11813	11509	11518
525	11334	11927	11601	11608
529	11379	12007	11663	11669
535	11441	12119	11759	11763
539	11501	12193	11819	11825
545	11580	12267	11916	11919
549	11641	12329	11982	11984
555	11731	12406	12088	12084
559	11793	12460	12154	12148
565	11891	12527	12254	12242
569	11971	12580	12315	12304
575	12089	12632	12414	12399
579	12193	12676	12472	12462
585	12375	12721	12558	12554
589	12463	12776	12624	12622
595	12547	12919	12733	12732
599	12594	13022	12793	12797
605	12652	13161	12873	12882
609	12692	13245	12923	12936
615	12745	13352	13002	13013
619	12781	13428	13053	13065
625	12836	13523	13133	13145
629	12883	13590	13184	13198
633	12926	13638	13240	13250
639	12989	13730	13319	13330
645	13065	13810	13402	13411
649	13113	13860	13455	13464
655	13179	13958	13533	13541
659	13232	14015	13587	13595
665	13319	14094	13670	13677
669	13384	14148	13722	13730
675	13484	14226	13799	13809
679	13564	14276	13856	13869
685	13662	14386	13955	13968
691	13763	14496	14061	14074
695	13813	14577	14130	14148
699	13888	14654	14205	14224
705	13999	14759	14327	14342
709	14091	14878	14422	14440
715	14174	15138	14596	14616
719	14280	15305	14717	14740
725	14402	15527	14926	14935
729	14508	15686	15055	15062
735	14645	15849	15249	15248
739	14774	15953	15385	15377
745	14976	16085	15604	15579
749	15176	16185	15731	15712
757	15552	16382	15973	15974
767	15787	16882	16289	16304
775	16000	17138	16544	16552
785	16302	17442	16870	16870
789	16455	17561	16998	17001
805	17171	18116	17602	17613
825	17830	19746	18750	18755
829	18047	19987	18989	18997
835	18328	20254	19364	19339
839	18591	20437	19588	19563
849	19295	20793	20147	20116
855	19941	20967	20456	20453
859	20166	21163	20664	20662
889	21123	23192	22026	22065
895	21305	23550	22333	22367
905	21667	24000	22822	22834
909	21875	24192	23014	23023
915	22171	24407	23321	23312
919	22389	24558	23511	23503
925	22643	24774	23808	23788
929	22835	24938	23995	23975
935	23115	25112	24291	24251
945	23756	25393	24752	24716
965	24890	26086	25534	25523
975	25125	26534	25815	25820
979	25239	26678	25925	25938
985	25395	26866	26105	26115
995	25663	27210	26407	26416
1005	25933	27521	26705	26717
1021	26439	27953	27201	27200
1031	26803	28180	27490	27489
1035	26929	28288	27597	27604
1055	27617	28886	28249	28248
1065	27893	29213	28591	28581
1075	28235	29516	28925	28909
1085	28460	29856	29184	29178
1095	28653	30236	29431	29440
1101	28775	30456	29578	29596
1105	28856	30605	29680	29699
1115	29064	30918	29934	29952
1125	29259	31224	30182	30205
1131	29369	31424	30340	30354
1135	29456	31548	30444	30454
1141	29584	31713	30595	30603
1145	29649	31829	30692	30703
1151	29782	32008	30845	30852
1155	29857	32119	30947	30952
1165	30096	32390	31202	31207
1171	30248	32583	31352	31361
1175	30331	32695	31455	31464
1185	30548	32924	31705	31712
1195	30771	33177	31963	31967
1205	30983	33426	32232	32220
1211	31137	33570	32378	32374
1215	31234	33669	32478	32477
1221	31385	33809	32633	32628
1225	31456	33918	32735	32728
1231	31617	34084	32882	32877
1235	31691	34185	32980	32977
1245	31938	34402	33245	33231
1251	32073	34552	33414	33386
1255	32185	34663	33517	33490
1261	32334	34818	33671	33647
1265	32414	34922	33784	33751
1267	32448	34988	33840	33803
1271	32564	35052	33943	33904
1275	32658	35143	34035	34006
1285	32932	35365	34295	34261
1291	33101	35496	34450	34414
1295	33209	35578	34554	34516
1301	33378	35732	34718	34671
1305	33479	35846	34825	34775
1311	33642	35963	34992	34932
1315	33723	36043	35100	35037
1325	33959	36272	35351	35287
1331	34084	36441	35477	35418
1335	34168	36552	35549	35501
1337	34207	36623	35589	35542
1341	34278	36701	35673	35624
1345	34364	36813	35754	35706
1351	34486	36971	35877	35829
1355	34547	37072	35952	35911
1365	34722	37361	36146	36114
1371	34812	37506	36270	36235
1381	34989	37734	36465	36437
1385	35059	37846	36542	36519
1395	35229	38102	36746	36723
1405	35410	38342	36958	36929
1415	35573	38607	37155	37136
1417	35608	38677	37190	37177
1425	35759	38870	37357	37339
1431	35841	38994	37478	37461
1445	36114	39328	37768	37750
1455	36303	39554	37980	37962
1459	36354	39673	38055	38045
1465	36447	39823	38174	38168
1475	36613	40023	38370	38371
1485	36818	40289	38577	38576
1495	36960	40502	38771	38775
1505	37101	40738	38981	38979
1511	37234	40851	39102	39102
1515	37334	40946	39177	39182
1525	37533	41225	39380	39386
1531	37611	41370	39494	39506
1541	37782	41584	39685	39703
1545	37843	41674	39768	39783
1575	38350	42387	40384	40395
