depth	min	max	median	mean
0	15907	21476	19047	18959
10	16052	21568	19146	19058
20	16152	21685	19247	19157
30	16288	21751	19341	19259
50	16481	21951	19534	19463
70	16706	22104	19754	19665
100	17052	22398	20065	19973
110	17178	22502	20173	20075
130	17414	22699	20383	20281
150	17646	22864	20589	20490
170	17789	23064	20793	20693
190	18032	23223	20987	20894
200	18140	23315	21109	20997
230	18394	23604	21396	21297
250	18599	23777	21603	21503
260	18694	23882	21716	21608
270	18798	23977	21818	21709
290	19039	24173	22007	21913
310	19277	24327	22206	22116
330	19468	24481	22408	22319
350	19719	24651	22611	22526
370	19958	24852	22819	22730
390	20170	25015	23021	22934
400	20272	25117	23132	23039
410	20367	25215	23240	23142
425	20487	25378	23387	23295
445	20694	25541	23584	23494
465	20924	25694	23797	23698
485	21133	25891	23998	23899
495	21223	25959	24098	23999
530	21659	26283	24450	24352
540	21753	26385	24557	24454
560	21959	26559	24747	24656
580	22188	26713	24930	24857
600	22409	26915	25139	25062
610	22499	26987	25240	25161
625	22685	27093	25400	25311
635	22762	27167	25504	25413
645	22854	27254	25599	25515
655	22974	27352	25698	25616
665	23066	27444	25806	25723
675	23201	27539	25912	25833
685	23321	27627	26044	25959
690	23441	27669	26113	26028
695	23524	27728	26188	26098
700	23625	27793	26262	26168
705	23743	27827	26342	26236
710	23831	27889	26430	26304
715	23895	27955	26508	26372
730	24221	28122	26794	26599
740	24356	28253	26966	26759
750	24497	28413	27127	26909
770	24704	28762	27368	27181
790	24916	29082	27593	27428
800	25023	29242	27705	27552
820	25199	29571	27944	27805
840	25370	29891	28169	28057
860	25650	30205	28422	28304
880	25806	30540	28668	28559
901	26042	30906	28905	28824
920	26217	31186	29131	29069
940	26409	31476	29372	29319
960	26616	31738	29605	29564
980	26798	31987	29835	29796
1000	27066	32234	30051	30007
1020	27253	32435	30264	30220
1040	27494	32698	30472	30432
1060	27757	32916	30672	30640
1080	27957	33121	30889	30853
1100	28149	33362	31090	31068
1120	28329	33593	31313	31285
1140	28525	33795	31510	31493
1160	28640	34045	31724	31708
1180	28822	34270	31931	31922
1200	29098	34546	32146	32157
1220	29363	34792	32403	32399
1240	29620	35033	32615	32615
1260	29847	35257	32841	32833
1290	30260	35636	33176	33164
1300	30383	35771	33283	33277
1320	30627	36016	33501	33491
1340	30860	36227	33717	33712
1355	30987	36399	33887	33871
1380	31262	36690	34168	34136
1400	31466	36922	34376	34353
1420	31673	37142	34586	34571
1440	31892	37354	34814	34795
1460	32086	37610	35028	35010
1480	32271	37810	35249	35224
1500	32443	38008	35456	35444
1520	32616	38216	35694	35664
1540	32831	38435	35901	35877
1560	33073	38650	36128	36089
1575	33193	38812	36278	36253
1595	33480	39047	36490	36467
1615	33776	39289	36711	36687
1635	33977	39504	36934	36907
1650	34161	39685	37090	37071
1675	34481	39956	37350	37340
1695	34710	40175	37553	37552
1705	34794	40288	37649	37658
1720	34968	40448	37817	37818
1740	35122	40678	38036	38027
1760	35328	40855	38233	38232
1780	35525	41077	38445	38434
1800	35739	41268	38644	38635
1820	35952	41455	38850	38837
1845	36161	41740	39089	39087
1860	36316	41896	39237	39242
1880	36503	42086	39459	39452
1900	36650	42276	39662	39652
1920	36856	42471	39882	39858
1940	37138	42660	40092	40063
1960	37294	42877	40310	40268
1980	37489	43069	40511	40477
2000	37677	43299	40732	40684
2020	37878	43491	40918	40883
2045	38145	43731	41191	41136
2060	38257	43857	41323	41289
2080	38511	44105	41544	41500
2100	38692	44372	41741	41706
2120	38881	44556	41928	41905
2140	39075	44768	42150	42107
2160	39276	44990	42345	42311
2180	39439	45196	42547	42517
2200	39663	45410	42752	42721
2220	39930	45621	42939	42923
2240	40096	45930	43141	43128
2260	40283	46107	43345	43329
2270	40366	46187	43454	43431
2290	40561	46422	43662	43635
2310	40688	46647	43880	43843
2330	40961	46860	44085	44052
2350	41135	47063	44298	44256
2370	41338	47272	44500	44458
2390	41501	47511	44682	44662
2410	41671	47728	44875	44862
2430	41864	47930	45079	45062
2450	42027	48121	45282	45267
2470	42251	48389	45498	45471
2490	42418	48599	45693	45674
2510	42640	48852	45899	45878
2520	42713	48978	46005	45981
2540	42906	49219	46193	46184
2550	43002	49305	46295	46287
2557	43047	49373	46372	46359
