depth	min	max	median	mean
3	-69	138	19	22
10	-42	163	54	54
18	-14	192	94	92
26	22	217	135	131
34	56	243	177	169
42	91	269	217	207
50	131	311	257	248
58	164	395	296	293
66	206	446	339	337
74	253	500	384	382
82	301	550	427	427
90	342	594	472	471
98	383	642	516	515
106	434	683	558	559
114	478	726	602	603
120	518	759	635	636
122	530	770	646	647
128	567	803	680	682
136	623	840	723	726
144	681	877	766	771
152	736	918	806	814
160	764	965	845	853
168	786	1016	886	892
176	821	1059	927	931
184	853	1106	966	970
192	884	1150	1005	1009
200	921	1186	1045	1048
208	952	1230	1083	1086
216	991	1275	1125	1127
224	1023	1314	1161	1165
232	1058	1355	1206	1207
240	1100	1402	1254	1253
248	1140	1460	1300	1299
256	1180	1503	1346	1344
264	1222	1555	1392	1389
272	1267	1603	1438	1437
287	1352	1689	1524	1524
294	1395	1729	1566	1565
302	1438	1777	1614	1612
310	1488	1816	1658	1657
318	1530	1866	1705	1704
326	1580	1911	1753	1751
334	1630	1958	1798	1798
342	1676	2000	1846	1844
350	1722	2044	1894	1891
358	1773	2086	1941	1937
366	1829	2128	1987	1983
374	1879	2170	2033	2030
382	1937	2215	2079	2077
390	1991	2268	2126	2123
398	2038	2312	2170	2169
406	2084	2348	2207	2209
414	2122	2375	2241	2243
422	2161	2404	2274	2277
430	2196	2436	2307	2310
438	2230	2471	2341	2344
446	2265	2500	2375	2378
454	2300	2534	2410	2412
457	2311	2545	2423	2425
464	2342	2573	2454	2455
472	2377	2608	2489	2489
480	2410	2638	2523	2523
488	2444	2671	2556	2557
496	2480	2705	2590	2590
504	2516	2738	2623	2624
512	2556	2770	2658	2658
520	2594	2805	2691	2692
528	2630	2838	2724	2726
536	2675	2870	2757	2760
544	2719	2905	2794	2794
552	2761	2941	2831	2830
560	2785	2992	2867	2869
568	2811	3040	2904	2909
576	2841	3089	2941	2948
584	2872	3139	2982	2988
592	2901	3188	3021	3027
600	2934	3232	3059	3065
608	2965	3278	3098	3104
616	2997	3326	3137	3143
624	3030	3369	3178	3183
632	3063	3411	3216	3222
640	3101	3455	3257	3262
648	3136	3505	3296	3301
656	3169	3548	3335	3340
664	3205	3591	3373	3380
672	3238	3634	3413	3420
680	3275	3681	3453	3459
688	3308	3722	3494	3499
696	3343	3769	3532	3538
704	3378	3810	3571	3578
712	3417	3864	3610	3619
720	3452	3909	3649	3659
728	3489	3951	3690	3698
736	3522	3995	3727	3736
744	3557	4042	3764	3776
752	3595	4082	3804	3815
760	3631	4124	3842	3854
768	3667	4166	3882	3893
776	3710	4204	3922	3933
784	3748	4252	3960	3973
807	3860	4374	4070	4087
814	3892	4414	4104	4123
822	3929	4449	4143	4163
830	3969	4491	4181	4203
838	4010	4532	4220	4243
846	4045	4574	4258	4283
856	4091	4626	4305	4332
864	4129	4662	4343	4372
872	4170	4698	4379	4409
880	4207	4732	4415	4446
888	4243	4763	4452	4482
896	4281	4794	4485	4518
904	4319	4833	4523	4556
