depth	min	max	median	mean
100	-56	1378	383	458
125	307	1838	885	936
150	741	2280	1367	1405
175	1179	2718	1849	1870
200	1640	3148	2315	2338
240	2400	3878	3078	3091
300	3549	4998	4209	4222
330	4111	5561	4773	4795
360	4682	6160	5359	5372
390	5257	6754	5948	5960
420	5826	7366	6555	6567
450	6373	8047	7184	7192
480	6987	8702	7805	7816
540	8140	10015	9029	9044
570	8664	10750	9637	9655
600	9198	11408	10244	10260
630	9749	12104	10860	10866
670	10479	12936	11640	11663
710	11187	13827	12460	12477
750	11912	14728	13270	13285
790	12643	15627	14086	14102
830	13387	16513	14903	14917
870	14102	17437	15699	15725
900	14626	18063	16320	16336
