depth	min	max	median	mean
35	1351	2408	2004	1978
45	1620	2577	2217	2189
55	1892	2710	2413	2387
65	2282	2844	2630	2612
68	2387	2874	2690	2678
72	2564	2927	2768	2764
75	2683	2971	2828	2827
77.5	2774	3006	2870	2872
80	2801	3073	2915	2918
85	2848	3242	2999	3011
95	2958	3477	3176	3186
105	3094	3702	3352	3363
115	3223	3898	3530	3537
125	3366	4095	3712	3714
135	3529	4260	3891	3893
145	3685	4434	4067	4067
155	3853	4603	4247	4242
165	4024	4769	4421	4414
175	4221	4932	4597	4593
185	4425	5082	4786	4777
195	4645	5214	4968	4956
205	4888	5369	5144	5135
207.5	4978	5397	5185	5178
210	5039	5429	5231	5221
212.5	5090	5524	5298	5295
215	5120	5706	5352	5370
225	5334	6150	5676	5692
235	5544	6510	5992	6002
245	5813	6823	6325	6329
255	6104	7122	6651	6642
265	6491	7374	6994	6981
275	6868	7608	7333	7309
280	7085	7708	7484	7462
285	7427	7801	7637	7630
290	7617	7959	7762	7767
295	7681	8184	7877	7891
305	7837	8531	8124	8139
315	8016	8833	8375	8389
325	8232	9087	8628	8633
335	8431	9347	8886	8885
345	8656	9580	9128	9125
355	8922	9780	9366	9364
365	9174	9978	9617	9607
375	9457	10157	9873	9852
385	9747	10331	10129	10088
390	9837	10470	10236	10198
395	9924	10625	10315	10301
405	10077	10912	10501	10502
415	10239	11187	10695	10705
420	10306	11326	10794	10806
425	10398	11467	10897	10908
435	10573	11713	11101	11113
442	10699	11861	11246	11257
463	11043	12374	11672	11681
465	11075	12428	11714	11721
